pair_key,dataset,visibility,clip_id,physical_case_id,frame_index,frame_member,gt_member,frame_size,gt_size,external_case_id,cluster_id,sampling_rank_within_case,sampling_hash,source_split_label,precontamination_status
testeasydataset/unseen/case86_1/case_m_20190116094421_0u62363011675020_1_002_001-1_a1_ayy_image0055,TestEasyDataset,Unseen,case86_1,case86,55,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case86_1/case_M_20190116094421_0U62363011675020_1_002_001-1_a1_ayy_image0055.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case86_1/case_M_20190116094421_0U62363011675020_1_002_001-1_a1_ayy_image0055.png,574638,4139,SUNSEG_case86,case86,17,0c83fa778b841aeef5ce88ba3246de6de896ce4202b7bff9e9d8273b93927c93,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case86_2/case_m_20190116094421_0u62363011675020_1_002_001-1_a2_ayy_image0183,TestEasyDataset,Unseen,case86_2,case86,183,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case86_2/case_M_20190116094421_0U62363011675020_1_002_001-1_a2_ayy_image0183.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case86_2/case_M_20190116094421_0U62363011675020_1_002_001-1_a2_ayy_image0183.png,559156,5197,SUNSEG_case86,case86,18,0d019e661d2b7abbc64ffa1c732785a6bdcba7dec9002e1a22c720e31bf96263,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case86_1/case_m_20190116094421_0u62363011675020_1_002_001-1_a2_ayy_image0012,TestEasyDataset,Unseen,case86_1,case86,12,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case86_1/case_M_20190116094421_0U62363011675020_1_002_001-1_a2_ayy_image0012.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case86_1/case_M_20190116094421_0U62363011675020_1_002_001-1_a2_ayy_image0012.png,380253,5171,SUNSEG_case86,case86,19,0df81926fc6840508a2236f687a5255f58ce7e285e4b904c727838b79d36e326,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case86_1/case_m_20190116094421_0u62363011675020_1_002_001-1_a2_ayy_image0074,TestEasyDataset,Unseen,case86_1,case86,74,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case86_1/case_M_20190116094421_0U62363011675020_1_002_001-1_a2_ayy_image0074.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case86_1/case_M_20190116094421_0U62363011675020_1_002_001-1_a2_ayy_image0074.png,481931,5110,SUNSEG_case86,case86,20,0e1967373851f2f61b5f4ed2eb5b8cfa4787a4e7503472176b4363457af4feec,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a17_ayy_image0039,TestEasyDataset,Unseen,case89,case89,39,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a17_ayy_image0039.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a17_ayy_image0039.png,586083,5014,SUNSEG_case89,case89,1,023148e9d2a5199c5757e9963c0ac87b64302349962f1ba1530afa566c1e46b5,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a17_ayy_image0051,TestEasyDataset,Unseen,case89,case89,51,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a17_ayy_image0051.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a17_ayy_image0051.png,470880,3954,SUNSEG_case89,case89,2,05c5c1c66715f096b516849dfc6e6ae57f61203665e956fc9ce08055433f6f07,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a16_ayy_image0021,TestEasyDataset,Unseen,case89,case89,21,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a16_ayy_image0021.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a16_ayy_image0021.png,397437,4733,SUNSEG_case89,case89,3,08ab46f1a8beea530a9947820e80cdbe7cbf769189463b55b38922a62137cd28,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a18_ayy_image0049,TestEasyDataset,Unseen,case89,case89,49,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a18_ayy_image0049.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a18_ayy_image0049.png,350782,6155,SUNSEG_case89,case89,4,0a640f2a75f663e3a85c7d237394b8249d21e3aa08ae30cbea929115157d8576,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a18_ayy_image0005,TestEasyDataset,Unseen,case89,case89,5,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a18_ayy_image0005.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a18_ayy_image0005.png,565992,4797,SUNSEG_case89,case89,5,0c39615da6e08333b0124ab979380971954deb2b5723290c5fee28631490b909,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a18_ayy_image0048,TestEasyDataset,Unseen,case89,case89,48,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a18_ayy_image0048.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a18_ayy_image0048.png,437396,6327,SUNSEG_case89,case89,6,106affbf544844a0539b0352699e489f9ae899d4b290349b9435a0d9d597b8ff,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a18_ayy_image0068,TestEasyDataset,Unseen,case89,case89,68,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a18_ayy_image0068.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a18_ayy_image0068.png,491819,4400,SUNSEG_case89,case89,7,12d1dc4080a84e2046e7c68b31e5868e5156558482be89c7d0d96f3b4dace7d1,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a16_ayy_image0017,TestEasyDataset,Unseen,case89,case89,17,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a16_ayy_image0017.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a16_ayy_image0017.png,391827,5093,SUNSEG_case89,case89,8,178b2f8f86abb1b94ee2a7c9241fde0c9cd98ca75977c01f365dc1b7883720e6,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a17_ayy_image0052,TestEasyDataset,Unseen,case89,case89,52,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a17_ayy_image0052.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a17_ayy_image0052.png,477757,3967,SUNSEG_case89,case89,9,181bf0e54c5d2c1076624b1cad82a70b88009d29fa1ecdd5f6279c6f0ebf013a,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a18_ayy_image0051,TestEasyDataset,Unseen,case89,case89,51,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a18_ayy_image0051.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a18_ayy_image0051.png,398234,6319,SUNSEG_case89,case89,10,1869c7270a1bb7277bac583e6ee8c5132882fd737159a1de09b7da726068e906,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a18_ayy_image0004,TestEasyDataset,Unseen,case89,case89,4,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a18_ayy_image0004.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a18_ayy_image0004.png,484880,4688,SUNSEG_case89,case89,11,1a7d24438405ef4a3188d4d4a96a57b5dcb509270e93ee8dc6dd4560316b98b2,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a17_ayy_image0040,TestEasyDataset,Unseen,case89,case89,40,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a17_ayy_image0040.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a17_ayy_image0040.png,599701,5014,SUNSEG_case89,case89,12,1d247619f7c1c7f2d2b8d314f74c634e1e7163470b9638b199b308cebfa2f9bf,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a18_ayy_image0003,TestEasyDataset,Unseen,case89,case89,3,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a18_ayy_image0003.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a18_ayy_image0003.png,637761,4615,SUNSEG_case89,case89,13,1eeb39d7740f927371c016a4579b5e113a63620610583259b9705e838b068803,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a17_ayy_image0011,TestEasyDataset,Unseen,case89,case89,11,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a17_ayy_image0011.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a17_ayy_image0011.png,498265,4978,SUNSEG_case89,case89,14,23715814e5553e280aabe4ccef2c6f4d07a9f7b0b12a90e99f84812b1c83a11f,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a16_ayy_image0015,TestEasyDataset,Unseen,case89,case89,15,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a16_ayy_image0015.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a16_ayy_image0015.png,337550,4933,SUNSEG_case89,case89,15,2761e684547fe99c9f02327e77dfb2a14fd97067abfe57485b50a6aa48a3f1bf,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a18_ayy_image0027,TestEasyDataset,Unseen,case89,case89,27,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a18_ayy_image0027.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a18_ayy_image0027.png,439056,5907,SUNSEG_case89,case89,16,28253a344abb362d8cd86d49484b3420829ccb49d576d1f907d783df2af172d6,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a18_ayy_image0023,TestEasyDataset,Unseen,case89,case89,23,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a18_ayy_image0023.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a18_ayy_image0023.png,471691,5507,SUNSEG_case89,case89,17,2833f9382824a5e2fe0f95261703d4e50a27b82fa6168e000820bb1e9eb70720,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a17_ayy_image0049,TestEasyDataset,Unseen,case89,case89,49,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a17_ayy_image0049.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a17_ayy_image0049.png,385177,3955,SUNSEG_case89,case89,18,289b0fa3dd808e04e06290fbff8543fccc036bbaf17532e3aa954e7a66693925,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a17_ayy_image0006,TestEasyDataset,Unseen,case89,case89,6,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a17_ayy_image0006.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a17_ayy_image0006.png,457607,4474,SUNSEG_case89,case89,19,2a62c46ff88138eaf1b3cc11209729dd6d1a3eba6a22b40495b720050387bb83,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case89/case_m_20190117105747_0u62368011712547_1_002_001-1_a16_ayy_image0005,TestEasyDataset,Unseen,case89,case89,5,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a16_ayy_image0005.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case89/case_M_20190117105747_0U62368011712547_1_002_001-1_a16_ayy_image0005.png,449591,4403,SUNSEG_case89,case89,20,3103d38409d5ae5ac2e729d6eb1477e5185bc7a8104629249eb7ebd4241c3615,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_002-1_a1_ayy_image0025,TestEasyDataset,Unseen,case9,case9,25,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a1_ayy_image0025.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a1_ayy_image0025.png,441739,4360,SUNSEG_case9,case9,1,013b9fe97ac7d9a96bb7ac718f05661c128bcecc930fb3a97558a902a0f5fafd,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_002-1_a1_ayy_image0028,TestEasyDataset,Unseen,case9,case9,28,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a1_ayy_image0028.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a1_ayy_image0028.png,415630,4360,SUNSEG_case9,case9,2,02caa23013b006e66cb95eefedc88703c6ae11591e168811f44fd17b61e258e1,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_002-1_a9_ayy_image0029,TestEasyDataset,Unseen,case9,case9,29,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a9_ayy_image0029.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a9_ayy_image0029.png,331058,4400,SUNSEG_case9,case9,3,05b5ea0aedf08a1357d1e8f86bd2d292425a6d612a439e2e356d825e0eb0888b,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_002-1_a9_ayy_image0030,TestEasyDataset,Unseen,case9,case9,30,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a9_ayy_image0030.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a9_ayy_image0030.png,389600,4389,SUNSEG_case9,case9,4,0735ecc72cc06df4cb730d6a9f113eff03d0b0bd19592395e5b465a59a8c3725,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_002-1_a9_ayy_image0016,TestEasyDataset,Unseen,case9,case9,16,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a9_ayy_image0016.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a9_ayy_image0016.png,379827,4340,SUNSEG_case9,case9,5,0961f3e98652ab56dbcdfbc7966076e274e0835031a42a106696cbb9e1e51bfb,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_002-1_a9_ayy_image0034,TestEasyDataset,Unseen,case9,case9,34,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a9_ayy_image0034.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a9_ayy_image0034.png,365441,4329,SUNSEG_case9,case9,6,0a6cbf5972c3781778f26a966ef062e976b23dd6b4f7a648ab90dbc1bd128cc3,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_002-1_a9_ayy_image0031,TestEasyDataset,Unseen,case9,case9,31,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a9_ayy_image0031.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a9_ayy_image0031.png,384852,4391,SUNSEG_case9,case9,7,0c241812d912e9982a6a6eeddf23f6a02a2d8076104691b9808842ebf823638c,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_001-1_a24_ayy_image0004,TestEasyDataset,Unseen,case9,case9,4,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_001-1_a24_ayy_image0004.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_001-1_a24_ayy_image0004.png,352568,4703,SUNSEG_case9,case9,8,0f6973eb15bdb7834355b64724aa314293f47981c9a67ce7b9c244e66f484d06,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_002-1_a10_ayy_image0007,TestEasyDataset,Unseen,case9,case9,7,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a10_ayy_image0007.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a10_ayy_image0007.png,369868,3496,SUNSEG_case9,case9,9,0ffb80837c36584ed1433244dd462467faff36e49d6cc6f161247f8f53add1e7,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_002-1_a10_ayy_image0004,TestEasyDataset,Unseen,case9,case9,4,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a10_ayy_image0004.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a10_ayy_image0004.png,353710,3711,SUNSEG_case9,case9,10,1059e16c25966780493e71045a9766137e996b35ea04320cbb465a7033f58edc,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_001-1_a23_ayy_image0004,TestEasyDataset,Unseen,case9,case9,4,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_001-1_a23_ayy_image0004.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_001-1_a23_ayy_image0004.png,276429,3926,SUNSEG_case9,case9,11,164037364cd1e03abd73d2dfc980a3744d24fe5be9d06428be552254b44a3155,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_001-1_a23_ayy_image0001,TestEasyDataset,Unseen,case9,case9,1,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_001-1_a23_ayy_image0001.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_001-1_a23_ayy_image0001.png,279653,3781,SUNSEG_case9,case9,12,17c81ea257b5d500096d7bc3cd213794fbd106cd4e7013184eac9d744864010c,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_002-1_a9_ayy_image0047,TestEasyDataset,Unseen,case9,case9,47,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a9_ayy_image0047.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a9_ayy_image0047.png,286939,4370,SUNSEG_case9,case9,13,1aa9851dc67fe8a39e1a06eabd06c1d6d2dec111608d3b584b1d36b3a805db54,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_002-1_a9_ayy_image0042,TestEasyDataset,Unseen,case9,case9,42,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a9_ayy_image0042.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a9_ayy_image0042.png,383854,4368,SUNSEG_case9,case9,14,1ac5736e4d53b7839d8a14e3c365c4c1b3e04d523349be256cec30003033268b,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_001-1_a24_ayy_image0002,TestEasyDataset,Unseen,case9,case9,2,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_001-1_a24_ayy_image0002.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_001-1_a24_ayy_image0002.png,299390,4670,SUNSEG_case9,case9,15,1f44af4d501fab51f87189e5690e83ff442c2fd674456e8d801143e85b759eef,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_002-1_a9_ayy_image0022,TestEasyDataset,Unseen,case9,case9,22,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a9_ayy_image0022.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a9_ayy_image0022.png,364988,4403,SUNSEG_case9,case9,16,21d70d536bd793d4c50619958a1a18c62dba111681aad456a7e8795cb28c80bd,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_001-1_a24_ayy_image0014,TestEasyDataset,Unseen,case9,case9,14,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_001-1_a24_ayy_image0014.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_001-1_a24_ayy_image0014.png,236606,4908,SUNSEG_case9,case9,17,2326672d7b0f0f40219d539423b38a1cc0915d6dac8b6c436923b322f6e73327,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_002-1_a1_ayy_image0014,TestEasyDataset,Unseen,case9,case9,14,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a1_ayy_image0014.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a1_ayy_image0014.png,395124,4360,SUNSEG_case9,case9,18,23dacfd94d0ec5729617f43ef3e7d17949fe06639f2137acc7a4c56f7df62936,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_002-1_a9_ayy_image0041,TestEasyDataset,Unseen,case9,case9,41,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a9_ayy_image0041.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a9_ayy_image0041.png,281235,4390,SUNSEG_case9,case9,19,2452c09ee4d08c6c8a5198d3009ac7048f79ecb2daccf683aebaa8cc1bc52132,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
