external_case_id,center,sample_id,image_path,gt_path,image_sha256,gt_sha256,pair_key,readable,image_width,image_height,image_mode,gt_width,gt_height,gt_mode,same_size,error,exact_duplicate_of_neopolyp,duplicate_within_polypgen_static
polypgen_static_1172,C4,polypgen_c4_28_endocv2021_positive_1342,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\28_endocv2021_positive_1342.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\28_endocv2021_positive_1342_mask.jpg,34da777a3db370328838fd25fb13333235984f8e2b94c63d48463a1e780d5f32,8d91ec9b19b3cf1c4b29cdce22ebaae2384f5b4f9565d44ec5fa20eaeedc4f19,28_endocv2021_positive_1342,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1173,C4,polypgen_c4_28_endocv2021_positive_201,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\28_endocv2021_positive_201.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\28_endocv2021_positive_201_mask.jpg,d35538d9eaf18feeed7d235dd0cd1d2eceb5a07b550af149bd830e39b8bc3c36,0981e83043b4eca364a7384a356c2dd2cf03d21083623c97b47bc3db15302887,28_endocv2021_positive_201,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1174,C4,polypgen_c4_28_endocv2021_positive_545,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\28_endocv2021_positive_545.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\28_endocv2021_positive_545_mask.jpg,ad16a5a372cf0c31548fb89061f0eb3a0dde73be2312ef2dc0ed3cbf99c03ec0,3d2cddec6b4d12db598dccc3a9271d5904993c39911667f24252bc7e3237df7e,28_endocv2021_positive_545,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1175,C4,polypgen_c4_28_endocv2021_positive_708,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\28_endocv2021_positive_708.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\28_endocv2021_positive_708_mask.jpg,ede73f7b45787147c1bb787067ef287ec978c137125c5a49d79d77008771127c,df22af0bd3fb0a6ae5827e000262663d83b6b92ae6596bc9c1fb327a34eb1483,28_endocv2021_positive_708,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1176,C4,polypgen_c4_29_endocv2021_positive_254,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\29_endocv2021_positive_254.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\29_endocv2021_positive_254_mask.jpg,2ceab1418ed566e475155354d497536ec0c96ade49b18458c66f07f581780180,0981e83043b4eca364a7384a356c2dd2cf03d21083623c97b47bc3db15302887,29_endocv2021_positive_254,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1177,C4,polypgen_c4_29_endocv2021_positive_323,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\29_endocv2021_positive_323.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\29_endocv2021_positive_323_mask.jpg,5ae31d5ea652af6c3c009b4089eb0a91b50e20225ba3ad1e8f8ae251a7c4ec3d,0981e83043b4eca364a7384a356c2dd2cf03d21083623c97b47bc3db15302887,29_endocv2021_positive_323,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1178,C4,polypgen_c4_29_endocv2021_positive_39,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\29_endocv2021_positive_39.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\29_endocv2021_positive_39_mask.jpg,1f26a749271d95f71e553e93e22e30e1926a347fc9e2d7a2b83cd0a5135b5a24,0981e83043b4eca364a7384a356c2dd2cf03d21083623c97b47bc3db15302887,29_endocv2021_positive_39,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1179,C4,polypgen_c4_29_endocv2021_positive_437,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\29_endocv2021_positive_437.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\29_endocv2021_positive_437_mask.jpg,8d343b4f0c6940238e02f6aa706269dea483c3445e8137bbd62ceb015606f4c4,062069db33e95a302af21cfde4626f6909d1e0ad7a699741fd53b3e7f0fb8f88,29_endocv2021_positive_437,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1180,C4,polypgen_c4_29_endocv2021_positive_471,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\29_endocv2021_positive_471.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\29_endocv2021_positive_471_mask.jpg,6b3be2e1336ea372577f4af240ea194ad7bec73c98ac676011b5f44ce1620342,574c77a41281d642b1cc26789e85d5f4a88ac6d6fecb4221325ac1a92c3e3170,29_endocv2021_positive_471,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1181,C4,polypgen_c4_29_endocv2021_positive_606,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\29_endocv2021_positive_606.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\29_endocv2021_positive_606_mask.jpg,0528f756b1522e4b1c3f4ca416176a79171c42a003f8a47f16e96f22f07bdd95,fd56f336bc0c16c4488979cae9751659e2580c24241ad10cc28045e1060693fb,29_endocv2021_positive_606,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1182,C4,polypgen_c4_29_endocv2021_positive_704,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\29_endocv2021_positive_704.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\29_endocv2021_positive_704_mask.jpg,e311fa917d2b4f1df40310c915085241ec14f2e301f83ca70a432cd6ae52e70c,0d17a1249059a4376f57b6dec2eb4ac1d50a695007603021586b580e88cc923b,29_endocv2021_positive_704,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1183,C4,polypgen_c4_29_endocv2021_positive_738,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\29_endocv2021_positive_738.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\29_endocv2021_positive_738_mask.jpg,b59573d966cc84b879499853b3eaf1844ca26294caeaab466d61b630ac508af0,86c11047da321adaa0dfc2720acc71146f4aca786ee1620500a23e300752b6c3,29_endocv2021_positive_738,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1184,C4,polypgen_c4_30_endocv2021_positive_1057,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\30_endocv2021_positive_1057.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\30_endocv2021_positive_1057_mask.jpg,244fd9fe9873990d1134a57214311a37066b8fa93e53e9ecf950be7c28c4f354,0981e83043b4eca364a7384a356c2dd2cf03d21083623c97b47bc3db15302887,30_endocv2021_positive_1057,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1185,C4,polypgen_c4_30_endocv2021_positive_1417,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\30_endocv2021_positive_1417.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\30_endocv2021_positive_1417_mask.jpg,924f8d0e5b9750a0bc4bf6eb5e2023223747c5a78a9797e430ef9c60884bdcec,0981e83043b4eca364a7384a356c2dd2cf03d21083623c97b47bc3db15302887,30_endocv2021_positive_1417,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1186,C4,polypgen_c4_30_endocv2021_positive_1459,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\30_endocv2021_positive_1459.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\30_endocv2021_positive_1459_mask.jpg,01a0ded0c24109b78d9530a6cab8532d92b13b51ea24eafe4b8e090f43f46c83,0981e83043b4eca364a7384a356c2dd2cf03d21083623c97b47bc3db15302887,30_endocv2021_positive_1459,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1187,C4,polypgen_c4_30_endocv2021_positive_447,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\30_endocv2021_positive_447.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\30_endocv2021_positive_447_mask.jpg,69ed39b13de5d523a84780b1ebc260adbc428e3edf90b9b7143ef9ca8c44f219,0981e83043b4eca364a7384a356c2dd2cf03d21083623c97b47bc3db15302887,30_endocv2021_positive_447,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1188,C4,polypgen_c4_30_endocv2021_positive_480,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\30_endocv2021_positive_480.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\30_endocv2021_positive_480_mask.jpg,902a6e5ed7d5486d0ef7fc87c30c90eb697e2de63ec4b1cfb5bc9596603bb6a3,0981e83043b4eca364a7384a356c2dd2cf03d21083623c97b47bc3db15302887,30_endocv2021_positive_480,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1189,C4,polypgen_c4_30_endocv2021_positive_614,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\30_endocv2021_positive_614.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\30_endocv2021_positive_614_mask.jpg,9fdfe13b2a526d9e9b49a19ce408727dcb1ff4963f260e64a1e8dc96ee4fffb7,0981e83043b4eca364a7384a356c2dd2cf03d21083623c97b47bc3db15302887,30_endocv2021_positive_614,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1190,C4,polypgen_c4_30_endocv2021_positive_876,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\30_endocv2021_positive_876.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\30_endocv2021_positive_876_mask.jpg,8080e3256e31e6c5619b59daf053d5b004b23d8320e5679d6bedb96f4c621cfd,0981e83043b4eca364a7384a356c2dd2cf03d21083623c97b47bc3db15302887,30_endocv2021_positive_876,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1191,C4,polypgen_c4_30_endocv2021_positive_898,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\30_endocv2021_positive_898.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\30_endocv2021_positive_898_mask.jpg,9702c40a6d5c115ef7820ded1407fbc9e14781a3d55c0576139cd759295ad8ec,0981e83043b4eca364a7384a356c2dd2cf03d21083623c97b47bc3db15302887,30_endocv2021_positive_898,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1192,C4,polypgen_c4_31_endocv2021_positive_1318,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\31_endocv2021_positive_1318.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\31_endocv2021_positive_1318_mask.jpg,b971073104d4a02d531e9241685f97fac1b0f852ba8d5ff42c479face4331080,912f3032c7403cea81d702415746e3f8099de6801d3bc9ecac31b405b758845d,31_endocv2021_positive_1318,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1193,C4,polypgen_c4_31_endocv2021_positive_1403,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\31_endocv2021_positive_1403.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\31_endocv2021_positive_1403_mask.jpg,a19ee7203d993b9a4dc10f6b3f10a3177f2b8ba34a94d2518f34b5697680026b,99edef7010a7d978ff784bf7a3591cf46ea6d214c83eaf455f9e5e390fa24357,31_endocv2021_positive_1403,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1194,C4,polypgen_c4_31_endocv2021_positive_251,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\31_endocv2021_positive_251.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\31_endocv2021_positive_251_mask.jpg,eb00545f5cbe2b761ec167b22fdeff99fa4eb2525a8dc37a954240e53642131f,814860efe8445bae3bd534c0925ba9b6367db310417f633f25f2b38ebddb0b17,31_endocv2021_positive_251,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1195,C4,polypgen_c4_31_endocv2021_positive_329_2,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\31_endocv2021_positive_329 2.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\31_endocv2021_positive_329 2_mask.jpg,40423005f9a7c69cea1f73dc213e3e495bcd2cf8fbe7f9af82d5c7fd5ccbfc2f,0981e83043b4eca364a7384a356c2dd2cf03d21083623c97b47bc3db15302887,31_endocv2021_positive_329_2,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1196,C4,polypgen_c4_31_endocv2021_positive_38,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\31_endocv2021_positive_38.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\31_endocv2021_positive_38_mask.jpg,c095cee444acd78c1db7726c877b0b68e350c4a37de588880b98fa3b28ba0271,0981e83043b4eca364a7384a356c2dd2cf03d21083623c97b47bc3db15302887,31_endocv2021_positive_38,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1197,C4,polypgen_c4_32_endocv2021_positive_269,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\32_endocv2021_positive_269.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\32_endocv2021_positive_269_mask.jpg,62de2aa4477593aa20a9d115162cacefc486b7e5dc2246824c403b3222506b2c,799a2b7b9f8446903c61e78b7961230a938747784f5ac8fb3893f010ab686ad3,32_endocv2021_positive_269,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1198,C4,polypgen_c4_32_endocv2021_positive_339,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\32_endocv2021_positive_339.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\32_endocv2021_positive_339_mask.jpg,4a45a7f056e9480829c0b809625f802c99b33e0369298f0035c40162a4ef9ff3,0981e83043b4eca364a7384a356c2dd2cf03d21083623c97b47bc3db15302887,32_endocv2021_positive_339,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1199,C4,polypgen_c4_33_endocv2021_positive_1130,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\33_endocv2021_positive_1130.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\33_endocv2021_positive_1130_mask.jpg,6109b5032a62d268c89c54802fbd7da688018febe06eeb6cf702dceee281f0d5,4311b8636023148872e6cb0ade1ccc7dddc83f3c8fd711b5a525d23a9e5a1b8c,33_endocv2021_positive_1130,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1200,C4,polypgen_c4_33_endocv2021_positive_376,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\33_endocv2021_positive_376.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\33_endocv2021_positive_376_mask.jpg,ece7b8d1dc9d57a248a40eca70a20ab4b237efbe381aaa866772903fcda6a080,2b0eb02177372124c0d88b2db39bd2f8e143285333a533de5c11057ddfb44c07,33_endocv2021_positive_376,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1201,C4,polypgen_c4_33_endocv2021_positive_887,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\33_endocv2021_positive_887.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\33_endocv2021_positive_887_mask.jpg,68eb22d1655d68f93ce5858cb4df2125c201340f6d2ba1f199e546eefddebf14,47440def259a49c1f5c3e4b36b4068484efd8bbf48e7ad4477c5609cfb44c9b1,33_endocv2021_positive_887,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1202,C4,polypgen_c4_33_endocv2021_positive_958,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\33_endocv2021_positive_958.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\33_endocv2021_positive_958_mask.jpg,748c493ff3a51e2b210631c94875b901a23ff0f59af86e67cd53dd3fe702b83c,df12d805052cd9fe3e7108c701346037cdaec0a84a0b124263a2edc8c78c696d,33_endocv2021_positive_958,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1203,C4,polypgen_c4_34_endocv2021_positive_1030,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\34_endocv2021_positive_1030.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\34_endocv2021_positive_1030_mask.jpg,a15880d0b682f772c56865dadf8d95e61d9e628cbc4625e42db1dde8760c161e,b345bc8371b43f4775bf567def7388e39b0bebd99cd7d03b545ad52f8c012b67,34_endocv2021_positive_1030,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1204,C4,polypgen_c4_34_endocv2021_positive_300,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\34_endocv2021_positive_300.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\34_endocv2021_positive_300_mask.jpg,a449e87e08b15e1b9e583713be1c87505ed91fb541ae4dae638ccd73070b91bb,d3efcacfc63d449b385e8cfa87c22e755e638fe4a84ccf9042a018b791b33de8,34_endocv2021_positive_300,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1205,C4,polypgen_c4_34_endocv2021_positive_432,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\34_endocv2021_positive_432.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\34_endocv2021_positive_432_mask.jpg,29fa60aa0fb839799f2f92891b095d37c84a0d5cc20a110bec862a22cbf02ec9,fb8b3f435129e343014b4d5f18577926343e16bbc1643cd04f6771bba76bde47,34_endocv2021_positive_432,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1206,C4,polypgen_c4_34_endocv2021_positive_638,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\34_endocv2021_positive_638.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\34_endocv2021_positive_638_mask.jpg,e3a85eabc97d79e32faddd23aa4993eeb102e413442978048ed3b11c451fb9a2,080139584462e7d3d630402f1799078a12cdc977bb30ddcb4dc822a2257344e9,34_endocv2021_positive_638,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1207,C4,polypgen_c4_35_endocv2021_negative_1005,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\35_endocv2021_negative_1005.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\35_endocv2021_negative_1005_mask.jpg,10c850d9810996c8822f32e14fd9aff34ee8a058b1ac615e19d1933c148f893b,a137f574ff8b8beeef1b3e27508d5be0a3950ec4dfe6ba101869ab068d3fb987,35_endocv2021_negative_1005,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1208,C4,polypgen_c4_35_endocv2021_negative_1027,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\35_endocv2021_negative_1027.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\35_endocv2021_negative_1027_mask.jpg,dd45fc34fb36c96c4e1fa4aed8e787f37f3f0deadefa0dfca926b3857245e56e,1ad803dd8a22ee0f5f024b4cdf5d31a0d06fc9be3ba5d3f7234041c42af2e441,35_endocv2021_negative_1027,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1209,C4,polypgen_c4_35_endocv2021_negative_1058,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\35_endocv2021_negative_1058.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\35_endocv2021_negative_1058_mask.jpg,6ea9c6d606cbfbec287e2fb581ae19fc9e422e9c52fe8235cdc50b5c09c79867,0981e83043b4eca364a7384a356c2dd2cf03d21083623c97b47bc3db15302887,35_endocv2021_negative_1058,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1210,C4,polypgen_c4_4_endocv2021_positive_1020,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\4_endocv2021_positive_1020.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\4_endocv2021_positive_1020_mask.jpg,2cec63160028be565de5a4737f0961641cd4bfdc0e1230660ce422f07aa25817,f6376ad7e3c60d89aeeaa72bd1b5b778214c165c12578703084c3230e75e00f4,4_endocv2021_positive_1020,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1211,C4,polypgen_c4_4_endocv2021_positive_1382,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\4_endocv2021_positive_1382.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\4_endocv2021_positive_1382_mask.jpg,1e15ee180be5942daeb77c9136443ac4bb3c831284f67cf57b0c5b4bc4f0cd3b,20a0acb536b273966922965cb122ca80b3cb8da959c885a2af164cacb73ced75,4_endocv2021_positive_1382,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1212,C4,polypgen_c4_4_endocv2021_positive_34,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\4_endocv2021_positive_34.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\4_endocv2021_positive_34_mask.jpg,0a937fd1a989c599aeededb826f430650bf22127b9271cb34c754f08765c5649,fa6c3558980d726869e2598a6fe614b65cfcd64265f762bf88ad33d6907f5e5e,4_endocv2021_positive_34,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1213,C4,polypgen_c4_4_endocv2021_positive_954,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\4_endocv2021_positive_954.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\4_endocv2021_positive_954_mask.jpg,ef0a46b921c81de35ef45cf7ac44a1e0430c194cf93a96020e1dc5ecbfa3ce65,d9463a1b34c15fb2df606740f4a4186167c88fbaf67d965f2e317c6f65640037,4_endocv2021_positive_954,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1214,C4,polypgen_c4_5_endocv2021_positive_1114,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\5_endocv2021_positive_1114.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\5_endocv2021_positive_1114_mask.jpg,9648210dab75a4fb52c95ea57ef94692533a4c78a5bd96da86928715259eab5d,0981e83043b4eca364a7384a356c2dd2cf03d21083623c97b47bc3db15302887,5_endocv2021_positive_1114,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_1215,C4,polypgen_c4_5_endocv2021_positive_1122,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\images_C4\5_endocv2021_positive_1122.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C4\masks_C4\5_endocv2021_positive_1122_mask.jpg,388f1cc452bf24d9bc66c80fc091bfbe8757ed7d454a80843c55d22c61711c3f,0981e83043b4eca364a7384a356c2dd2cf03d21083623c97b47bc3db15302887,5_endocv2021_positive_1122,True,1920,1080,RGB,1920,1080,L,True,,False,False
