sample_id,model_state_id,state_row_index,source_dice,a1_dice,delta_dice,adaptation_outcome,harm_label,benefit_label,frozen_safety_probability,frozen_operating_threshold,frozen_risk_flag,center,model_family,training_seed,checkpoint_sha256
polypgen_static_0473,SegFormer-B0::20260821,473,0.9665753424657534,0.9588430250075324,-0.007732317458221005,NEUTRAL,0,0,0.215584995110858,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0474,SegFormer-B0::20260821,474,0.9615894039735099,0.9628086576567422,0.0012192536832322798,NEUTRAL,0,0,0.1652415605209338,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0475,SegFormer-B0::20260821,475,0.9377278476303846,0.9347962614060364,-0.0029315862243481927,NEUTRAL,0,0,0.2312542481510521,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0476,SegFormer-B0::20260821,476,0.3870382585751979,0.46411574338473255,0.07707748480953464,BENEFIT,0,1,0.4705463359109831,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0477,SegFormer-B0::20260821,477,0.5192705766387383,0.9407917903315056,0.4215212136927673,BENEFIT,0,1,0.3205340189161719,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0478,SegFormer-B0::20260821,478,0.9203751065643648,0.9100735970561178,-0.010301509508247042,NEUTRAL,0,0,0.2343631608073016,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0479,SegFormer-B0::20260821,479,0.9757587573926041,0.9783663301429133,0.002607572750309206,NEUTRAL,0,0,0.3776617634829514,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0480,SegFormer-B0::20260821,480,0.9158979924036896,0.915368081676518,-0.0005299107271716785,NEUTRAL,0,0,0.4519759828121676,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0481,SegFormer-B0::20260821,481,0.9628508738745555,0.9645433148584011,0.0016924409838455778,NEUTRAL,0,0,0.2652184407005016,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0482,SegFormer-B0::20260821,482,0.6583061026229797,0.6420937548807425,-0.016212347742237232,NEUTRAL,0,0,0.2581812892900309,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0483,SegFormer-B0::20260821,483,0.980646968211735,0.9800761137228565,-0.0005708544888785028,NEUTRAL,0,0,0.1015723841176713,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0484,SegFormer-B0::20260821,484,0.9583361862375899,0.9586691642750348,0.00033297803744491983,NEUTRAL,0,0,0.1083140265578153,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0485,SegFormer-B0::20260821,485,0.9294455776005933,0.9364708040915555,0.007025226490962155,NEUTRAL,0,0,0.0839142016529207,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0486,SegFormer-B0::20260821,486,0.9132016632016632,0.903063955044153,-0.010137708157510139,NEUTRAL,0,0,0.2998950618399263,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0487,SegFormer-B0::20260821,487,0.0,0.0,0.0,NEUTRAL,0,0,0.2508066014116256,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0488,SegFormer-B0::20260821,488,0.9122028831782459,0.9147301802019421,0.00252729702369614,NEUTRAL,0,0,0.0669040704664004,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0489,SegFormer-B0::20260821,489,0.26890681003584227,0.20042804040100626,-0.06847876963483601,HARM,1,0,0.1794598430780423,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0490,SegFormer-B0::20260821,490,0.0,0.4966117357153858,0.4966117357153858,BENEFIT,0,1,0.4221812455731822,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0491,SegFormer-B0::20260821,491,0.9833786825730072,0.9813744079527454,-0.002004274620261759,NEUTRAL,0,0,0.0473303172096642,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0492,SegFormer-B0::20260821,492,0.9423117264526956,0.950249283971571,0.007937557518875482,NEUTRAL,0,0,0.1674615825398793,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0493,SegFormer-B0::20260821,493,0.9045795436412957,0.9183144246353323,0.013734880994036636,NEUTRAL,0,0,0.1835996507302572,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0494,SegFormer-B0::20260821,494,0.8488631297369594,0.8243799762057289,-0.02448315353123054,HARM,1,0,0.2049785761721191,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0495,SegFormer-B0::20260821,495,0.9795437986885613,0.9784605015585948,-0.0010832971299665761,NEUTRAL,0,0,0.1495138784942598,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0496,SegFormer-B0::20260821,496,0.9562781634392887,0.9596665440725757,0.003388380633286947,NEUTRAL,0,0,0.272627995451069,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0497,SegFormer-B0::20260821,497,0.964468132356207,0.9449956859361519,-0.01947244642005508,NEUTRAL,0,0,0.2855499809466305,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0498,SegFormer-B0::20260821,498,0.9670955494621388,0.9694721221115116,0.0023765726493727435,NEUTRAL,0,0,0.4799267340638598,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0499,SegFormer-B0::20260821,499,0.9660514923672818,0.9638939670932358,-0.0021575252740460016,NEUTRAL,0,0,0.1088245996317908,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0500,SegFormer-B0::20260821,500,0.9693470790378007,0.9488247145735393,-0.020522364464261367,HARM,1,0,0.0858612132718059,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0501,SegFormer-B0::20260821,501,0.9063804412641622,0.8510170423309511,-0.05536339893321107,HARM,1,0,0.5050427883831153,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0502,SegFormer-B0::20260821,502,0.9740939711776243,0.9783078415026286,0.00421387032500431,NEUTRAL,0,0,0.1616363337126599,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0503,SegFormer-B0::20260821,503,0.8991464003865357,0.8262529668742046,-0.07289343351233113,HARM,1,0,0.2839633214996848,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0504,SegFormer-B0::20260821,504,0.9761185664912663,0.8085223620167141,-0.16759620447455215,HARM,1,0,0.4619499434526972,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0505,SegFormer-B0::20260821,505,0.9139186295503212,0.8911550468262227,-0.022763582724098508,HARM,1,0,0.4464250192539715,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0506,SegFormer-B0::20260821,506,1.0,0.0,-1.0,HARM,1,0,0.029685129621834,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0507,SegFormer-B0::20260821,507,0.0,0.0,0.0,NEUTRAL,0,0,0.3817423701114757,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0508,SegFormer-B0::20260821,508,0.9079165786376121,0.9250357199555485,0.01711914131793635,NEUTRAL,0,0,0.1824544045773195,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0509,SegFormer-B0::20260821,509,0.21931366803412125,0.12226988441009856,-0.09704378362402269,HARM,1,0,0.4966839896868237,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0510,SegFormer-B0::20260821,510,0.4931703810208483,0.4836088540207341,-0.0095615270001142,NEUTRAL,0,0,0.3651576387854688,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0511,SegFormer-B0::20260821,511,0.46573861332612515,0.3611111111111111,-0.10462750221501405,HARM,1,0,0.4122460498058657,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0512,SegFormer-B0::20260821,512,0.886157921848554,0.8937477148080438,0.007589792959489805,NEUTRAL,0,0,0.6588577654559477,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0513,SegFormer-B0::20260821,513,0.9506098297307088,0.9456616156741627,-0.0049482140565461075,NEUTRAL,0,0,0.3843454354780825,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0514,SegFormer-B0::20260821,514,0.9746462079136465,0.9850433457178241,0.010397137804177614,NEUTRAL,0,0,0.1627641199089944,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0515,SegFormer-B0::20260821,515,0.8007097840053846,0.7710222950435953,-0.0296874889617893,HARM,1,0,0.5493752390273875,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0516,SegFormer-B0::20260821,516,0.9430035719832273,0.943952802359882,0.0009492303766547305,NEUTRAL,0,0,0.3994518022112442,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0517,SegFormer-B0::20260821,517,0.9382383729624645,0.9436344506237787,0.005396077661314225,NEUTRAL,0,0,0.5817682883854104,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0518,SegFormer-B0::20260821,518,0.9405498281786941,0.9393570807993049,-0.0011927473793892363,NEUTRAL,0,0,0.5282574380606685,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0519,SegFormer-B0::20260821,519,0.0,0.0017319016279875303,0.0017319016279875303,NEUTRAL,0,0,0.341275085323403,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0520,SegFormer-B0::20260821,520,0.9308930261912275,0.9110220006502655,-0.019871025540961984,NEUTRAL,0,0,0.3097263368345625,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0521,SegFormer-B0::20260821,521,0.6667464687574814,0.8791105543376135,0.2123640855801321,BENEFIT,0,1,0.26444608936296,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0522,SegFormer-B0::20260821,522,0.9006756756756756,0.9212396069538926,0.020563931278216985,BENEFIT,0,1,0.2851698876947489,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0523,SegFormer-B0::20260821,523,0.9820154303920794,0.9833194878489392,0.0013040574568597973,NEUTRAL,0,0,0.1315173271125572,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0524,SegFormer-B0::20260821,524,0.8307584269662921,0.8253524704686904,-0.005405956497601672,NEUTRAL,0,0,0.199981375361587,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0525,SegFormer-B0::20260821,525,0.9584587111497062,0.9438895054877297,-0.014569205661976503,NEUTRAL,0,0,0.28408024839866,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0526,SegFormer-B0::20260821,526,0.8698903499558879,0.8728287054646887,0.0029383555088008384,NEUTRAL,0,0,0.3465443717045455,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0527,SegFormer-B0::20260821,527,0.940135989729447,0.9574329963831958,0.01729700665374878,NEUTRAL,0,0,0.2823193550593277,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0528,SegFormer-B0::20260821,528,0.9766839378238342,0.9667263885334015,-0.009957549290432688,NEUTRAL,0,0,0.2971612314686233,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0529,SegFormer-B0::20260821,529,0.9641639445888271,0.9629155707210729,-0.0012483738677542267,NEUTRAL,0,0,0.1071578883670063,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0530,SegFormer-B0::20260821,530,0.9790091101959316,0.9796445880452342,0.0006354778493026236,NEUTRAL,0,0,0.0866685223596954,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0531,SegFormer-B0::20260821,531,0.9890297277326209,0.9886444085747459,-0.00038531915787498594,NEUTRAL,0,0,0.048541701739558,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0532,SegFormer-B0::20260821,532,0.9257232212666145,0.9039562236618656,-0.021766997604748983,HARM,1,0,0.367989149162305,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0533,SegFormer-B0::20260821,533,0.5204230488694384,0.5334284186129434,0.01300536974350508,NEUTRAL,0,0,0.6679319392740959,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0534,SegFormer-B0::20260821,534,0.8718367346938776,0.8745197770683405,0.0026830423744629295,NEUTRAL,0,0,0.2978343448150073,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0535,SegFormer-B0::20260821,535,0.9187225090839549,0.9321937321937321,0.01347122310977722,NEUTRAL,0,0,0.2287067326299923,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0536,SegFormer-B0::20260821,536,0.3686502177068215,0.7849293563579278,0.41627913865110633,BENEFIT,0,1,0.7874668303459857,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0537,SegFormer-B0::20260821,537,0.9632104894659792,0.9583726934945526,-0.004837795971426639,NEUTRAL,0,0,0.1247223823084204,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0538,SegFormer-B0::20260821,538,0.9578947368421052,0.9414476717381282,-0.016447065103977088,NEUTRAL,0,0,0.2116849583114717,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0539,SegFormer-B0::20260821,539,0.9828939278868757,0.9825791528119127,-0.00031477507496302515,NEUTRAL,0,0,0.4520266489948265,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0540,SegFormer-B0::20260821,540,0.9609064644275912,0.9593812194680659,-0.0015252449595253292,NEUTRAL,0,0,0.2035601597765386,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0541,SegFormer-B0::20260821,541,0.982209643182048,0.9830886075949367,0.0008789644128887053,NEUTRAL,0,0,0.1903098911576214,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0542,SegFormer-B0::20260821,542,0.9538029158615844,0.9548251010722447,0.0010221852106603313,NEUTRAL,0,0,0.3338479573136041,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0543,SegFormer-B0::20260821,543,0.9753230546274304,0.97349709114415,-0.0018259634832804572,NEUTRAL,0,0,0.1297148648338997,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0544,SegFormer-B0::20260821,544,0.9304806084130139,0.9183608029243892,-0.01211980548862479,NEUTRAL,0,0,0.1499005177369024,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0545,SegFormer-B0::20260821,545,0.9733954107083472,0.9723922385727308,-0.0010031721356164036,NEUTRAL,0,0,0.2436904412773486,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0546,SegFormer-B0::20260821,546,0.9770206096115989,0.9692380591357088,-0.007782550475890049,NEUTRAL,0,0,0.1109419950866703,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0547,SegFormer-B0::20260821,547,0.9579474514646361,0.9546974142048168,-0.003250037259819316,NEUTRAL,0,0,0.2010217881977649,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0548,SegFormer-B0::20260821,548,0.9810812267557807,0.9803000863557858,-0.000781140399994884,NEUTRAL,0,0,0.0654042233332608,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0549,SegFormer-B0::20260821,549,0.973854884475071,0.9549744396382226,-0.018880444836848365,NEUTRAL,0,0,0.3956813448978408,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0550,SegFormer-B0::20260821,550,0.9551410513334361,0.932387135739091,-0.02275391559434503,HARM,1,0,0.2860340398500144,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0551,SegFormer-B0::20260821,551,0.6791710388247639,0.7246015246015246,0.045430485776760676,BENEFIT,0,1,0.3912198227404981,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0552,SegFormer-B0::20260821,552,0.9656339494923197,0.9708125164343939,0.005178566942074192,NEUTRAL,0,0,0.4889805168091065,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0553,SegFormer-B0::20260821,553,0.9734403953057443,0.9627011214041931,-0.010739273901551272,NEUTRAL,0,0,0.255379567937028,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0554,SegFormer-B0::20260821,554,0.9375801203037176,0.9218870843000774,-0.01569303600364025,NEUTRAL,0,0,0.1672892111733037,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0555,SegFormer-B0::20260821,555,0.9663013698630137,0.9688790966675846,0.0025777268045709123,NEUTRAL,0,0,0.3613568725553526,0.300584763193734,1,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0556,SegFormer-B0::20260821,556,0.9527201277170576,0.9538804859905777,0.0011603582735201234,NEUTRAL,0,0,0.2750939436365869,0.300584763193734,0,C2,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0557,SegFormer-B0::20260821,557,0.9465341722247725,0.9065662244209579,-0.03996794780381463,HARM,1,0,0.0414364142097175,0.300584763193734,0,C3,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0558,SegFormer-B0::20260821,558,0.9342887102411744,0.9441696113074205,0.009880901066246062,NEUTRAL,0,0,0.48286308660327,0.300584763193734,1,C3,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0559,SegFormer-B0::20260821,559,0.973257252853018,0.9725658212977679,-0.0006914315552500883,NEUTRAL,0,0,0.0629633822629223,0.300584763193734,0,C3,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0560,SegFormer-B0::20260821,560,0.9735666787971019,0.9743351372887546,0.0007684584916527459,NEUTRAL,0,0,0.0932988257304729,0.300584763193734,0,C3,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0561,SegFormer-B0::20260821,561,0.9874853124941716,0.9874190426561453,-6.626983802626718e-05,NEUTRAL,0,0,0.0704751883546316,0.300584763193734,0,C3,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0562,SegFormer-B0::20260821,562,0.8607365998026965,0.8636879236408909,0.0029513238381944085,NEUTRAL,0,0,0.1005033714404286,0.300584763193734,0,C3,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0563,SegFormer-B0::20260821,563,0.9657153114342129,0.9665940450254176,0.0008787335912047167,NEUTRAL,0,0,0.2372471179247866,0.300584763193734,0,C3,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0564,SegFormer-B0::20260821,564,0.9699798007940378,0.9672096762916871,-0.0027701245023507015,NEUTRAL,0,0,0.2169400451230714,0.300584763193734,0,C3,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0565,SegFormer-B0::20260821,565,0.957738595018192,0.6876104457097978,-0.27012814930839424,HARM,1,0,0.6235875561385492,0.300584763193734,1,C3,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0566,SegFormer-B0::20260821,566,0.9417198750169814,0.9455040871934605,0.0037842121764790626,NEUTRAL,0,0,0.7542996258495416,0.300584763193734,1,C3,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0567,SegFormer-B0::20260821,567,0.7090627077332151,0.7060625957539943,-0.0030001119792207875,NEUTRAL,0,0,0.909935682727128,0.300584763193734,1,C3,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0568,SegFormer-B0::20260821,568,0.8874522480164561,0.8804885141029369,-0.006963733913519121,NEUTRAL,0,0,0.5570179158826855,0.300584763193734,1,C3,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
polypgen_static_0569,SegFormer-B0::20260821,569,0.9791407833649383,0.9783984003671289,-0.0007423829978093766,NEUTRAL,0,0,0.1859346148512998,0.300584763193734,0,C3,SegFormer-B0,20260821,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d
