sample_id,model_family,model_state_id,training_seed,checkpoint_sha256,state_row_index,source_foreground_pixels_manifest,source_prediction_npz,morph_fg_fraction,morph_boundary_density,morph_component_count_8,morph_largest_component_ratio,morph_largest_component_extent,morph_largest_component_eccentricity,morph_largest_component_circularity,morph_largest_component_perimeter_pixels,morph_largest_component_perimeter_area_ratio,morph_hole_count_4,morph_euler_number_8_4,harm_label,adaptation_outcome
NeoPolyp::7b4193425b976973f13dd311a65d2b46,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,473,1127,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.009095751549586776,0.0007203444703444703,1.0,1.0,0.5726626016260162,0.8095101933884425,0.4469858503466351,178.0,0.15794143744454303,0.0,1.0,0,NEUTRAL
NeoPolyp::7b8bcf15050fb9af0ef92846b60b1a38,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,474,3030,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.02445441632231405,0.0010036260036260037,1.0,1.0,0.8075692963752665,0.5432190753244439,0.6190833598060012,248.0,0.08184818481848184,0.0,1.0,0,NEUTRAL
NeoPolyp::7c2a48847ae8395e56a6d9ba9d45c3db,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,475,6310,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.05092652376033058,0.0024119399119399117,2.0,0.9740095087163233,0.49664646464646467,0.8744157393716825,0.2688269721675606,536.0,0.08721119427269769,0.0,2.0,1,HARM
NeoPolyp::7c38c5d07e6080779715c88d81a4106d,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,476,1866,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.015060046487603305,0.0008255633255633255,1.0,1.0,0.7355143870713441,0.7798916442441198,0.5634575059206607,204.0,0.10932475884244373,0.0,1.0,1,HARM
NeoPolyp::7c8743c61a01e80947f9c02314fc58bd,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,477,16647,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.1343540160123967,0.0023876586376586377,1.0,1.0,0.7904558404558405,0.6020778223865761,0.6009548164815776,590.0,0.03544182134919205,0.0,1.0,0,NEUTRAL
NeoPolyp::7d4c9ac32dd04cf2a6a01668d0ceca24,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,478,1402,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.011315211776859504,0.0006960631960631961,1.0,1.0,0.7894144144144144,0.6657093828648967,0.595526352127216,172.0,0.12268188302425106,0.0,1.0,1,HARM
NeoPolyp::7d507592b964b7955a1d7a36ccf12250,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,479,9156,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.0738959194214876,0.0018130018130018129,1.0,1.0,0.7480392156862745,0.6446189097543071,0.5732705344441196,448.0,0.04892966360856269,0.0,1.0,0,NEUTRAL
NeoPolyp::7dd17ba487d4878a9bf8a6f4d4987ea3,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,480,4559,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.03679461518595041,0.0012383449883449885,1.0,1.0,0.8061892130857649,0.6546178161094047,0.6118382206722144,306.0,0.06711998245229217,0.0,1.0,0,NEUTRAL
NeoPolyp::7dd5277dd17ba487d4878a9bf8a6f4d4,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,481,7473,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.06031282283057851,0.002055814555814556,2.0,0.9357687675632276,0.7070778564206269,0.6582951129633985,0.5331155190990663,406.0,0.05805805805805806,0.0,2.0,1,HARM
NeoPolyp::7e4314fe384eb2ba3adfda6c1899fdc9,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,482,5480,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.044227789256198344,0.0015054390054390055,1.0,1.0,0.6762927310872516,0.8701204869951967,0.49762769515759236,372.0,0.06788321167883211,0.0,1.0,1,HARM
NeoPolyp::7e6080779715c88d81a4106de1bdb8f4,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,483,3133,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.025285705061983473,0.001044094794094794,1.0,1.0,0.7534872534872535,0.45233472457442175,0.59146744689002,258.0,0.08234918608362592,0.0,1.0,0,NEUTRAL
NeoPolyp::7e6afd56ea7bc4ba26c86b345408cc37,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,484,15945,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.12868833935950413,0.002428127428127428,1.0,1.0,0.720222232259813,0.773478287992872,0.5565854984609917,600.0,0.03762935089369708,0.0,1.0,0,NEUTRAL
NeoPolyp::7f23de79be0dba1f3cf29dff2864e2d8,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,485,7807,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.06300845816115702,0.001966783216783217,1.0,1.0,0.6584851551956815,0.7160198132761675,0.41535697211765676,486.0,0.06225182528500064,0.0,1.0,0,NEUTRAL
NeoPolyp::7f538abe9de67869ac66e565c5d4340a,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,486,4960,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.04003099173553719,0.0013435638435638437,1.0,1.0,0.731995277449823,0.557699078837237,0.565477557040404,332.0,0.06693548387096775,0.0,1.0,0,NEUTRAL
NeoPolyp::7f720eff82f514f401ea0bd55b1393e2,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,487,25772,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.2079997417355372,0.006734006734006734,2.0,0.5966940866056185,0.5381815636592706,0.4467152705719422,0.16445654275848584,1084.0,0.07049031083365848,2.0,0.0,0,NEUTRAL
NeoPolyp::7f8a4df1ec859759b7c8743c61a01e80,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,488,19595,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.15814662964876033,0.0028085340585340584,1.0,1.0,0.6824672610755085,0.723450185185849,0.5112533784608458,694.0,0.03541719826486348,0.0,1.0,0,NEUTRAL
NeoPolyp::7f9b9d49e2f4ee17979870116d06046f,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,489,6639,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.05358180526859504,0.00191012691012691,2.0,0.9998493749058593,0.6157699443413729,0.9082332650725737,0.38085126807160946,468.0,0.07050316360349503,0.0,2.0,0,NEUTRAL
NeoPolyp::7fdcfa030228a69b99df08854bf95127,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,490,24136,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.19479597107438015,0.002865190365190365,1.0,1.0,0.7955174686882004,0.7035751287829252,0.6050742146816308,708.0,0.029333775273450446,0.0,1.0,0,NEUTRAL
NeoPolyp::7ffa651b4774229fe1bce59ddf92e769,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,491,7202,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.05812564566115702,0.0015944703444703444,1.0,1.0,0.8099415204678363,0.7545163796881128,0.5830026615257721,394.0,0.0547070258261594,0.0,1.0,0,NEUTRAL
NeoPolyp::800c683ca4074c2f49c6f0fca6a4248a,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,492,5612,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.045293130165289255,0.001982970732970733,1.0,1.0,0.49558459908159663,0.8637053999409454,0.2937212490120103,490.0,0.08731290092658589,1.0,0.0,0,BENEFIT
NeoPolyp::802cf912d7aa982e29fb841ad9698b3c,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,493,1337,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.01079061208677686,0.0006879694379694379,1.0,1.0,0.7403100775193798,0.5921857793863882,0.5813576993563395,170.0,0.12715033657442035,0.0,1.0,1,HARM
NeoPolyp::80703003d2cbbcfa4baf386626995935,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,494,1632,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.013171487603305785,0.0007527195027195027,1.0,1.0,0.7895500725689405,0.6891869648282646,0.5927944514578035,186.0,0.11397058823529412,0.0,1.0,1,HARM
NeoPolyp::80779715c88d81a4106de1bdb8f4c31c,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,495,2384,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.01924070247933884,0.0009065009065009065,1.0,1.0,0.7604465709728868,0.5550828012357946,0.5970628895215295,224.0,0.09395973154362416,0.0,1.0,0,NEUTRAL
NeoPolyp::80cab5509b367b7048eb17aeed141edb,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,496,3068,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.024761105371900828,0.001027907277907278,1.0,1.0,0.7716297786720322,0.6142000285824666,0.5975823833600028,254.0,0.08279009126466753,0.0,1.0,0,NEUTRAL
NeoPolyp::81e095fdc7f720eff82f514f401ea0bd,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,497,4174,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.033687370867768594,0.0023552836052836055,5.0,0.6753713464302827,0.5442084942084942,0.8434908278000468,0.36391147643284133,312.0,0.11067754522880455,0.0,5.0,1,HARM
NeoPolyp::81fe4727080cae6daedd989517cb8041,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,498,4543,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.036665482954545456,0.002509065009065009,4.0,0.5569007263922519,0.7857142857142857,0.7470724624367211,0.5253638319507024,246.0,0.09723320158102766,0.0,4.0,1,HARM
NeoPolyp::8232510939c091a7915c942b2f94722a,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,499,8355,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.06743123708677685,0.0017806267806267807,1.0,1.0,0.7307793230123327,0.57131850223532,0.5423141863789819,440.0,0.052663076002393776,0.0,1.0,0,NEUTRAL
NeoPolyp::833aa6b8232510939c091a7915c942b2,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,500,1964,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.015850981404958678,0.0008579383579383579,1.0,1.0,0.763014763014763,0.8108115516644057,0.5491356329343497,212.0,0.1079429735234216,0.0,1.0,1,HARM
NeoPolyp::835c525af63a987f428c953248704ccd,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,501,1789,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.014438597623966942,0.000777000777000777,1.0,1.0,0.7849934181658622,0.6130284698436279,0.6098425843394248,192.0,0.1073225265511459,0.0,1.0,0,NEUTRAL
NeoPolyp::835cf877e004e8bfb905b78a91391adc,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,502,25435,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.20527989411157024,0.004621535871535872,4.0,0.8480047179083939,0.6871296591271105,0.8015653580794327,0.5114193028112415,728.0,0.03375214428114424,1.0,3.0,0,BENEFIT
NeoPolyp::8379499640676289b3e732adb4c5d158,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,503,3424,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.02763429752066116,0.0011574074074074073,1.0,1.0,0.7237370534770662,0.7956183793024314,0.5260312604964278,286.0,0.08352803738317757,0.0,1.0,1,HARM
NeoPolyp::837f2a0f1536ad3f6a5664c1711b62f1,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,504,2990,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.024131585743801653,0.001044094794094794,1.0,1.0,0.7314090019569471,0.6188442010902324,0.5644710074054132,258.0,0.0862876254180602,0.0,1.0,0,NEUTRAL
NeoPolyp::839a76eaf622c3b3e57249fe9959a807,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,505,8607,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.06946506973140495,0.00191012691012691,1.0,1.0,0.6704315313911824,0.7164587492043095,0.48548707213170333,472.0,0.05483908446613222,0.0,1.0,0,NEUTRAL
NeoPolyp::83d1d25aa396694c7a8607b26231002e,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,506,6568,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.05300878099173554,0.002233877233877234,2.0,0.8468331303288672,0.7557065217391304,0.6058170406757689,0.41987548873669817,408.0,0.07335490830636461,0.0,2.0,0,NEUTRAL
NeoPolyp::83ecd59f911f025ba0e3b6d0bf0b5633,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,507,16820,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.1357502582644628,0.004678192178192178,3.0,0.4934601664684899,0.6182495344506518,0.8965249454789808,0.3603490695926712,538.0,0.06481927710843373,0.0,3.0,0,BENEFIT
NeoPolyp::841d318d1f625619d9ae2a9833aa6b82,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,508,2438,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.019676523760330578,0.000946969696969697,1.0,1.0,0.773968253968254,0.827942869852984,0.5595151500804965,234.0,0.09598031173092698,0.0,1.0,0,NEUTRAL
NeoPolyp::8489f25621ee6b2905cb608d298528ce,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,509,1779,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.014357889979338843,0.0008417508417508418,1.0,1.0,0.7202429149797571,0.8089186260567435,0.5167246052825668,208.0,0.11691961776278809,0.0,1.0,1,HARM
NeoPolyp::8490fd7df8e26031fbb5e52c41545ba5,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,510,3945,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.03183916580578512,0.0011574074074074073,1.0,1.0,0.8150826446280992,0.7805216330292972,0.6060728161969648,286.0,0.07249683143219265,0.0,1.0,0,NEUTRAL
NeoPolyp::84b5dec33fd6aab9f0df70e20bccce75,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,511,3366,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.02716619318181818,0.0010683760683760685,1.0,1.0,0.8052631578947368,0.7083698723720155,0.6068985808071191,264.0,0.0784313725490196,0.0,1.0,0,NEUTRAL
NeoPolyp::84eb2ba3adfda6c1899fdc9837629008,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,512,4733,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.03819892820247934,0.001286907536907537,1.0,1.0,0.7784539473684211,0.7379775298030006,0.5881554538760527,318.0,0.06718783012888231,0.0,1.0,0,NEUTRAL
NeoPolyp::852ba517fa9498f7b9d151055ea9b16b,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,513,15189,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.12258684142561983,0.004014504014504015,2.0,0.5562578181578774,0.4224077592240776,0.9458479683883976,0.291032370621685,604.0,0.0714877500295893,0.0,2.0,0,NEUTRAL
NeoPolyp::865f6c240449ad43fe2cd066b9fdbc3b,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,514,6773,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.05466328770661157,0.0017887205387205388,1.0,1.0,0.5644166666666667,0.8658141775645518,0.43565870974721377,442.0,0.06525911708253358,0.0,1.0,0,NEUTRAL
NeoPolyp::866269959350e7998934d417cb2eb1ef,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,515,17389,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.14034252324380164,0.0028247215747215747,2.0,0.9997124619012019,0.6319845857418112,0.7360278083999637,0.46151168444095597,688.0,0.039576622181316155,0.0,2.0,0,NEUTRAL
NeoPolyp::8683543f0dc6b7268821d173263d7be7,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,516,5385,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.043461066632231406,0.0013597513597513598,1.0,1.0,0.7685171970886256,0.5842779861622577,0.5994003840554505,336.0,0.06239554317548746,0.0,1.0,0,NEUTRAL
NeoPolyp::86a73f97dd5277dd17ba487d4878a9bf,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,517,2943,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.023752259814049586,0.0011007511007511007,1.0,1.0,0.735933983495874,0.8962880405761914,0.49987603695473404,272.0,0.09242269792728508,0.0,1.0,0,NEUTRAL
NeoPolyp::86f6e366943c17f87cf12b41e5e9e504,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,518,2219,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.017909026342975205,0.001116938616938617,1.0,1.0,0.5438725490196078,0.8700759784336023,0.366057241037374,276.0,0.12438035150968905,0.0,1.0,0,BENEFIT
NeoPolyp::871ca68e0d4bcbe0f5192e72f65ddfd1,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,519,5405,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.043622481921487606,0.0014083139083139085,1.0,1.0,0.7725843339050886,0.8203556234538005,0.5608504522609603,348.0,0.06438482886216466,0.0,1.0,0,NEUTRAL
NeoPolyp::874c68c030b9afea6923881bf04350ff,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,520,14068,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.11353951446280992,0.003245596995596996,3.0,0.9994313335228888,0.7075281803542673,0.8733663604678904,0.28745049399646305,784.0,0.05576102418207681,0.0,3.0,0,BENEFIT
NeoPolyp::877e004e8bfb905b78a91391adc0bb22,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,521,10095,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.08147436725206611,0.001966783216783217,1.0,1.0,0.7179943100995733,0.8070452678678709,0.5370857734760786,486.0,0.048142644873699854,0.0,1.0,0,NEUTRAL
NeoPolyp::87cf12b41e5e9e5040781d54ffd6a8ee,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,522,2649,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.021379455061983473,0.0010198135198135198,1.0,1.0,0.7113319011815252,0.8004003311051644,0.5241924250037391,252.0,0.09513023782559456,0.0,1.0,0,NEUTRAL
NeoPolyp::87d4878a9bf8a6f4d4987ea3b4bae567,SegFormer-B0,SegFormer-B0::20260820,20260820,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,523,1493,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\segformer_b0_seed20260820_predictions.npz,0.012049651342975207,0.0007122507122507123,1.0,1.0,0.807027027027027,0.6715345001059317,0.6056815381985488,176.0,0.11788345612860013,0.0,1.0,1,HARM
