feature_row,sample_id,external_case_id,cluster_id,clip_id,source_split_label,frame_member,image_raw_sha256,model_family,model_state_id,training_seed,checkpoint_sha256,state_prediction_npz_relpath,state_row_index,morph_fg_fraction,morph_boundary_density,frozen_safety_probability,frozen_operating_threshold,frozen_risk_flag
8372,testeasydataset/unseen/case91_5/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0008,SUNSEG_case91,case91,case91_5,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_5/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0008.jpg,c361daafa3c0e8ef2dae6d7c064b02c6ed20845ee02bc6bfafa625d47af73d32,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,841,0.03777117768595041,0.0014164076664076664,0.3811347173910001,0.300584763193734,1
8373,testeasydataset/unseen/case91_5/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0078,SUNSEG_case91,case91,case91_5,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_5/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0078.jpg,64c7377a42a099d5353ed0ff8d43d79819a296e6142f86e319909cde6efaf440,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,844,0.04503486570247934,0.0028085340585340584,0.4702114475654037,0.300584763193734,1
8374,testeasydataset/unseen/case91_5/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0119,SUNSEG_case91,case91,case91_5,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_5/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0119.jpg,4f229af293e0d3c8ab46c8f23d0a8642fc412d9b9ffcda29f646f4b56b7d45a9,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,859,0.0,0.0,0.016094545508946272,0.300584763193734,0
8375,testeasydataset/unseen/case91_5/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0137,SUNSEG_case91,case91,case91_5,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_5/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0137.jpg,f6b4874c5222cdfb16199f32eb2a72d9ff139a17d762d3217dab82c2f78b35c9,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,857,0.010766399793388429,0.0009145946645946646,0.7571588086385126,0.300584763193734,1
8376,testeasydataset/unseen/case91_5/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0149,SUNSEG_case91,case91,case91_5,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_5/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0149.jpg,b4787e2189f17862eb935cd967228f9edd9097886c08f9f2781bb5bc42eafa56,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,856,0.03500290547520661,0.0014002201502201503,0.5528276078038559,0.300584763193734,1
8377,testeasydataset/unseen/case91_6/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0174,SUNSEG_case91,case91,case91_6,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_6/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0174.jpg,63f2349251c74b797d845c04c956ebdc99bf1fd8ca0c1651d36d8630fab9e0f7,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,846,0.05507489669421488,0.0017158767158767158,0.4177995257070812,0.300584763193734,1
8378,testeasydataset/unseen/case91_6/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0218,SUNSEG_case91,case91,case91_6,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_6/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0218.jpg,71277a3fb309f1fb3aa2565d7f6ce5dcc3e40c78bb5107a33a0f9b480d02f0a9,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,848,0.05153183109504132,0.0016673141673141673,0.3259958147151243,0.300584763193734,1
8379,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_002-1_a10_ayy_image0005,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_002-1_a10_ayy_image0005.jpg,ac79ee938c82e7d89c39ced818249dd827f223cc2e997718d475cd5dd24b7a68,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,883,0.11991541838842976,0.0023390960890960887,0.19845545758188873,0.300584763193734,0
8380,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_002-1_a10_ayy_image0011,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_002-1_a10_ayy_image0011.jpg,ae1939653d0b7a35902eecd3be1e32d7c26825b2165e070d2f3871c7968ea5b9,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,892,0.07361344266528926,0.0018858456358456358,0.10949302817484724,0.300584763193734,0
8381,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_002-1_a10_ayy_image0013,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_002-1_a10_ayy_image0013.jpg,acd9b376e192b17d716090d359a4f1a3ad1737353381260fe4b8cd0dbd5430a0,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,888,0.055914256198347105,0.0016592204092204092,0.24545473544322746,0.300584763193734,0
8382,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_002-1_a12_ayy_image0009,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_002-1_a12_ayy_image0009.jpg,8c634adede92b232577e5afb4681b282b142af1e2725db4937a760a674dace27,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,884,0.04059594524793388,0.0014487826987826988,0.15262943489756772,0.300584763193734,0
8383,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_002-1_a12_ayy_image0016,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_002-1_a12_ayy_image0016.jpg,8a6fa967950ba42ed53255d7f36988e46b74892e41a59cc2a29bc024ab47d513,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,885,0.014131908574380165,0.0009226884226884227,0.21569135224117644,0.300584763193734,0
8384,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_002-1_a12_ayy_image0022,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_002-1_a12_ayy_image0022.jpg,9215ee9dc71427765dc6e43a2b41df379e2de1d2a8cb124603fc400379767b1f,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,894,0.01366380423553719,0.0009065009065009065,0.22095810415697884,0.300584763193734,0
8385,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_002-1_a12_ayy_image0023,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_002-1_a12_ayy_image0023.jpg,d7e2c70b8f921b9eed55791e0cb6abc23da4cb3bc3cc0192f6676ab5496c8ba6,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,897,0.013349044421487603,0.0008903133903133903,0.20390975739946593,0.300584763193734,0
8386,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_002-1_a12_ayy_image0026,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_002-1_a12_ayy_image0026.jpg,d6d97caaf8543943b23e315330cfb5c3ac6ecf0954f6b2c20668b8618dcda34e,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,893,0.013187629132231406,0.0008984071484071485,0.21855489629390923,0.300584763193734,0
8387,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_002-1_a12_ayy_image0030,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_002-1_a12_ayy_image0030.jpg,9a42d44de895a6c73bb70f859b34b4d5ff7e67282f17511696d9983ad7738f3d,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,882,0.013236053719008264,0.0008903133903133903,0.20842396591580645,0.300584763193734,0
8388,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0003,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_003-1_a3_ayy_image0003.jpg,5d6bed37abc7513f11d1333fbf01bf27c31feb93a50f31aafe5e18bbecd37fcf,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,896,0.1434820506198347,0.002509065009065009,0.1581891066708364,0.300584763193734,0
8389,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0005,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_003-1_a3_ayy_image0005.jpg,94a6864ff01845d10b828a317a87867cc4b9297212940cc4ee6ba46c52f9eab2,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,881,0.12351497933884298,0.0023795648795648795,0.18721873536529315,0.300584763193734,0
8390,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0029,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_003-1_a3_ayy_image0029.jpg,160686b99153af1eb552117f6458bc5d84943a271c91d83fce0717b3b3ed330e,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,880,0.12675135588842976,0.0023471898471898473,0.24305075514377306,0.300584763193734,0
8391,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0030,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_003-1_a3_ayy_image0030.jpg,1348214d74f764536bb7541705d1d6f37702edfdc8e4a4e53147ceb09df07bb8,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,890,0.12734052169421486,0.002322908572908573,0.18967876445368037,0.300584763193734,0
8392,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0037,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_003-1_a3_ayy_image0037.jpg,4ef09bd99a8d9641fb9e4d37f4efd7d4d28fcbf2cd3f02cf33722d8ca05c0140,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,895,0.1256537319214876,0.002355283605283605,0.16888521344152815,0.300584763193734,0
8393,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0054,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_003-1_a3_ayy_image0054.jpg,ee4f4ff84f144219caac3f065d2fe1660598c348d2f6e4cd7a62362010a2fffd,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,898,0.1329093491735537,0.002428127428127428,0.1426889937181284,0.300584763193734,0
8394,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0059,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_003-1_a3_ayy_image0059.jpg,08b294c3c1d9fb57b0257ee1451aad8c263f4ba62a6e3b1ea47b1b094b5082b9,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,887,0.1353225077479339,0.002436221186221186,0.159817184026271,0.300584763193734,0
8395,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0060,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_003-1_a3_ayy_image0060.jpg,f4c721f5d3643a2827876485317c132a665b683373d37e0ac6873aef4e37cdc2,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,886,0.13498353564049587,0.002476689976689977,0.1544090788777603,0.300584763193734,0
8396,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0065,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_003-1_a3_ayy_image0065.jpg,557fd62e0a79522e9e2ef6a86af810720387de716a796d1ad139a8b60a0543fa,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,889,0.1373644111570248,0.0025819088319088317,0.21211956280800368,0.300584763193734,0
8397,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0066,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_003-1_a3_ayy_image0066.jpg,4d30457cb537ccc5740973b2247be51ef48d726a53f91daeefce0e5a8f32acec,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,891,0.13319989669421486,0.0024605024605024606,0.1886383779675984,0.300584763193734,0
8398,testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0085,SUNSEG_case94,case94,case94,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case94/case_M_20190121100011_0U62372012151511_1_006_003-1_a3_ayy_image0085.jpg,8d5f883f2b5b3b0e997c5389639c50e84bb53e11bd235a2824d8c09ec892413f,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,899,0.1480339617768595,0.0025900025900025903,0.1444896406738791,0.300584763193734,0
8399,testeasydataset/unseen/case95_2/case_m_20190123101017_0u62372012395316_1_004_001-1_a7_ayy_image0042,SUNSEG_case95,case95,case95_2,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case95_2/case_M_20190123101017_0U62372012395316_1_004_001-1_a7_ayy_image0042.jpg,361278eb56e30844aaea32f231c321d2daaf34d14f4beb68a82c220e75ab22f9,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,915,0.09278957902892562,0.002072002072002072,0.10396423514881417,0.300584763193734,0
8400,testeasydataset/unseen/case95_2/case_m_20190123101017_0u62372012395316_1_004_001-1_a7_ayy_image0058,SUNSEG_case95,case95,case95_2,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case95_2/case_M_20190123101017_0U62372012395316_1_004_001-1_a7_ayy_image0058.jpg,1316c0437399a335f83499e79ef4faa01017debdaf8a41d2f7bcdfd39663c44c,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,918,0.08582450929752067,0.0020234395234395236,0.17826366728642096,0.300584763193734,0
8401,testeasydataset/unseen/case95_3/case_m_20190123101017_0u62372012395316_1_004_001-1_a8_ayy_image0071,SUNSEG_case95,case95,case95_3,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case95_3/case_M_20190123101017_0U62372012395316_1_004_001-1_a8_ayy_image0071.jpg,4175fc0667224edf71d0680c2916786288c093a9aa091e3de0e9af6fef789d99,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,904,0.10044873450413223,0.001723970473970474,0.23292860421359585,0.300584763193734,0
8402,testeasydataset/unseen/case95_3/case_m_20190123101017_0u62372012395316_1_004_001-1_a8_ayy_image0113,SUNSEG_case95,case95,case95_3,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case95_3/case_M_20190123101017_0U62372012395316_1_004_001-1_a8_ayy_image0113.jpg,ce9873227575f764276754ca1cb5ac578bb74fd61f241a96eec83ccfb8e6068d,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,900,0.01937790547520661,0.0009631572131572131,0.4004298207309697,0.300584763193734,1
8403,testeasydataset/unseen/case95_3/case_m_20190123101017_0u62372012395316_1_004_001-1_a8_ayy_image0125,SUNSEG_case95,case95,case95_3,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case95_3/case_M_20190123101017_0U62372012395316_1_004_001-1_a8_ayy_image0125.jpg,c308c14e7afd7e0f39f174f5365897f779fecc259360d9f14bac6704f138c17b,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,901,0.0,0.0,0.027285877677652035,0.300584763193734,0
8404,testeasydataset/unseen/case95_4/case_m_20190123101017_0u62372012395316_1_004_001-1_a8_ayy_image0151,SUNSEG_case95,case95,case95_4,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case95_4/case_M_20190123101017_0U62372012395316_1_004_001-1_a8_ayy_image0151.jpg,90aa180d6cd4d7976fde45919a134e4668f7ad1968d8829fd07ee399e6efd95a,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,919,0.0028086260330578514,0.000607031857031857,0.5277939964855046,0.300584763193734,1
8405,testeasydataset/unseen/case95_4/case_m_20190123101017_0u62372012395316_1_004_001-1_a8_ayy_image0174,SUNSEG_case95,case95,case95_4,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case95_4/case_M_20190123101017_0U62372012395316_1_004_001-1_a8_ayy_image0174.jpg,bad09928f0edd8c2ba88a6bd6ec19a9a51544f794dc4047f892ee1cc1a31604b,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,909,0.1250080707644628,0.002610236985236985,0.3709866193491447,0.300584763193734,1
8406,testeasydataset/unseen/case95_4/case_m_20190123101017_0u62372012395316_1_004_001-1_a8_ayy_image0182,SUNSEG_case95,case95,case95_4,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case95_4/case_M_20190123101017_0U62372012395316_1_004_001-1_a8_ayy_image0182.jpg,e553777e36c7b49a32728288e14ce1858b48f85bae89879eaa2e9ccd20fdd53f,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,914,0.1550313145661157,0.002310767935767936,0.20234254300085658,0.300584763193734,0
8407,testeasydataset/unseen/case95_4/case_m_20190123101017_0u62372012395316_1_004_001-1_a8_ayy_image0235,SUNSEG_case95,case95,case95_4,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case95_4/case_M_20190123101017_0U62372012395316_1_004_001-1_a8_ayy_image0235.jpg,46b5b5c0e7a0e7fb2794afe37e05ef5a3f810b16b75e8b4243a815cd2e0e40ca,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,908,0.22180881973140495,0.005758708883708883,0.24848947666103408,0.300584763193734,0
8408,testeasydataset/unseen/case96_1/case_m_20190126102153_0u62372012695352_1_001_001-1_a1_ayy_image0040,SUNSEG_case96,case96,case96_1,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case96_1/case_M_20190126102153_0U62372012695352_1_001_001-1_a1_ayy_image0040.jpg,8d1b36dbffaa9353c7ac7f664ed3897b98058126814d7933ea45e3408c5dcee2,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,931,0.0,0.0,0.025957222697366486,0.300584763193734,0
8409,testeasydataset/unseen/case96_1/case_m_20190126102153_0u62372012695352_1_001_001-1_a1_ayy_image0046,SUNSEG_case96,case96,case96_1,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case96_1/case_M_20190126102153_0U62372012695352_1_001_001-1_a1_ayy_image0046.jpg,6a9b132073a78007073872b45da9c20f992d880f364c5331e56928c87acbd924,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,938,0.0,0.0,0.024486218949041738,0.300584763193734,0
8410,testeasydataset/unseen/case96_1/case_m_20190126102153_0u62372012695352_1_001_001-1_a1_ayy_image0055,SUNSEG_case96,case96,case96_1,Easy-Unseen,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case96_1/case_M_20190126102153_0U62372012695352_1_001_001-1_a1_ayy_image0055.jpg,af4c00a72eaa9c95adfff2a6eca03016fdd38f72b6c7ed94c2012fe46a042114,SegFormer-B0,SegFormer-B0__seed20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,state_predictions/segformer_b0_seed20260822_source_tent1_pl_predictions.npz,924,0.22333419421487602,0.003617909867909868,0.1876453292583649,0.300584763193734,0
