sample_id,image_path,gt_path,image_raw_sha256,image_rgb_pixel_sha256,eligible_confirmatory,exclusion_reason,gt_pixels_decoded
NeoPolyp::c2820362736055807907941a8490fd7d,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c2820362736055807907941a8490fd7d.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c2820362736055807907941a8490fd7d.jpeg,97743917514eaf2ebd3d2e939064b7c3a41a7ebade247c694d10609ad0c98bfc,cc949cdcda976ac81c8d4a04e0159995ff9584cf47d7cf335ab1d0bc938acb18,1,,0
NeoPolyp::c2a337948a41964c1d4f50a5f3601ad4,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c2a337948a41964c1d4f50a5f3601ad4.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c2a337948a41964c1d4f50a5f3601ad4.jpeg,9161c7470f45e91a4daf4dea7571b5cd506ddb1a0f1ffb1ac602d7930d35ce61,d377f71c92c5dca041391bf635f781fad4312ae2edac1420f9c95f71a3416bb2,1,,0
NeoPolyp::c2f4af626650908b1cb932a767bf5487,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c2f4af626650908b1cb932a767bf5487.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c2f4af626650908b1cb932a767bf5487.jpeg,6437d7188af462f84318e01e19b053db71b52e9ca69b6b66f6f33813477df767,cd8ae5329319074552d13f683fdd150387d1b87603f833d5dbf681dcade5c3df,1,,0
NeoPolyp::c34a359bbb402345d341253851bc866e,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c34a359bbb402345d341253851bc866e.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c34a359bbb402345d341253851bc866e.jpeg,978fc38289c3a55902f47a50234f49f7166a1b3de162eb220c985f8587243f40,4a293c9468c9782b1ab39ef4e5e884e62313a1605b14d15118b44acc91fabb85,1,,0
NeoPolyp::c466c16952b6692e6be5e8f14e1e0ae9,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c466c16952b6692e6be5e8f14e1e0ae9.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c466c16952b6692e6be5e8f14e1e0ae9.jpeg,bb2c9810be292385e4f0b0b90faf4b83f6fc7d30da05cf144000a236390a21a8,3fc25d94c488345dd86c7b8c76e6fed6f900701127b67de6d4f765e750841418,1,,0
NeoPolyp::c487ffa651b4774229fe1bce59ddf92e,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c487ffa651b4774229fe1bce59ddf92e.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c487ffa651b4774229fe1bce59ddf92e.jpeg,503383f3da89667984d722f95278d9a58a4b546fc511f12edbc001bf9bb88dac,b1b2551befe92a5a2c9d2f730e103f58d2dac7c24ff5a3f1f187664ceed5ed20,1,,0
NeoPolyp::c4ba26c86b345408cc3736e216b08d23,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c4ba26c86b345408cc3736e216b08d23.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c4ba26c86b345408cc3736e216b08d23.jpeg,828e3d351549e99c04bf0197e514f6180dd30b9f77806035d1ab5d826e420810,defc1fafb1d939442fb37602a19ce68b96a78734df87361368693d7ca49c506c,1,,0
NeoPolyp::c4c65193c5141a869d6643c270866fd3,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c4c65193c5141a869d6643c270866fd3.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c4c65193c5141a869d6643c270866fd3.jpeg,d156c6cb7c0111153accd9f01536d3c3915b26d0ae36245064c563ecdd8dbaed,afd6959a2603e426be8267c0db4caa1314f5a63b0b26fcca4bc5aa6ff6174911,1,,0
NeoPolyp::c5f72724e00d827b8bcf15050fb9af0e,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c5f72724e00d827b8bcf15050fb9af0e.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c5f72724e00d827b8bcf15050fb9af0e.jpeg,11466efdca4c197bb7cbcfc67bdfe933e6ab205d750c3b3469daec2d133949ee,bcf4935b3bc47dc1d57bc695e98b511afd1e4fffb1f6c8a1921c8739354c06b9,1,,0
NeoPolyp::c6239c86a73f97dd5277dd17ba487d48,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c6239c86a73f97dd5277dd17ba487d48.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c6239c86a73f97dd5277dd17ba487d48.jpeg,783f16bc5d7450820ec70955ce1dfcf72ee6d5da8fbc849364b6e67819bc217f,61d341bcf7bfeaedc1ffc81c75783301287a42db065044189d08936e0c80d36b,1,,0
NeoPolyp::c6869d7b4193425b976973f13dd311a6,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c6869d7b4193425b976973f13dd311a6.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c6869d7b4193425b976973f13dd311a6.jpeg,861a2eaf3f61cda0df0c08036ad1cf691dd785f1926cd0a69faa73bf988f7731,343273bd6045756032ceddc7638ca40dc22f5d46584d328ffe6bb6097c6e4e85,1,,0
NeoPolyp::c688b8ec74baddc22268d4b4ef4d95ce,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c688b8ec74baddc22268d4b4ef4d95ce.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c688b8ec74baddc22268d4b4ef4d95ce.jpeg,0ab2d8c4bdaa96b8a67d829da04a1323a4ea4106c73a4c6dc5bebd08cc65776f,93c5436a82f6d33e1895681553f928ac9b3f7b239a7188739733efb15a0e9b1b,1,,0
NeoPolyp::c748c41743c6c08a1d1ad8f2c5f72724,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c748c41743c6c08a1d1ad8f2c5f72724.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c748c41743c6c08a1d1ad8f2c5f72724.jpeg,3c110fa97caf6c870d4fe54454fcac87b4de8a672edc27a14ade0c77c636d2dc,352573fb102d77995d0cbf5e3d96ba5536522b0de3dac7fdf725b2442f9885a0,1,,0
NeoPolyp::c7abacdbd7e6afd56ea7bc4ba26c86b3,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c7abacdbd7e6afd56ea7bc4ba26c86b3.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c7abacdbd7e6afd56ea7bc4ba26c86b3.jpeg,e638780923a38a52f2629fc3180dc4724d5277a8e6c9a60a4186e1a100c589aa,8eef7db4a588bbd74ba0ee0083f8175fb42b1b8160f933b8cb37ba753ae00551,1,,0
NeoPolyp::c7c851a508273160e13bac7541424475,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c7c851a508273160e13bac7541424475.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c7c851a508273160e13bac7541424475.jpeg,899a81716cca89d0c78e8e17bdcdc2d61d596a3f3ee47ae58f018eefd8ad61d3,0b88bb0b941639e4a6dd9218d3106fda50db51d5982ee9a04f5f1a80359e477a,1,,0
NeoPolyp::c859759b7c8743c61a01e80947f9c023,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c859759b7c8743c61a01e80947f9c023.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c859759b7c8743c61a01e80947f9c023.jpeg,1f486cf3e8869f5fc1da66a0be08a0348285cc59f5b7e0d9661c17938da2935e,099ff0901c212388389319a9f533158376563893648ad6d54c31be93427d4a8f,1,,0
NeoPolyp::c866ebe4d18d5401f659532897255ce2,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c866ebe4d18d5401f659532897255ce2.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c866ebe4d18d5401f659532897255ce2.jpeg,0651113d32718164055cb5bee2e23d5709e939aa3f058ba7d4fe8251f59c47fa,24c2ae0dd7396e111745a6337714505d619f55608f7301112c1ef209ca34b82c,1,,0
NeoPolyp::c86b345408cc3736e216b08d237285e2,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c86b345408cc3736e216b08d237285e2.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c86b345408cc3736e216b08d237285e2.jpeg,d34ed4fafbd122479e720ca0a0b6befc85d1cb37bca4833e6ca711c274b21524,4bf7c0086ad98fcc93a372d996b4dc4b5076a55bfbe8d57f53a7feabf330011d,1,,0
NeoPolyp::c8743c61a01e80947f9c02314fc58bdb,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c8743c61a01e80947f9c02314fc58bdb.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c8743c61a01e80947f9c02314fc58bdb.jpeg,f68ae42c2db8607ac15c2f4bcbb4566c650d2c9c96721584f5c3babdf26410a9,57ee4ce154402fc7a88a7e6ca45806c5e2f2a04c10c88863eb3a12f483200a82,1,,0
NeoPolyp::c89c96ddca6ee1af35b65bd9ea42cfcf,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c89c96ddca6ee1af35b65bd9ea42cfcf.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c89c96ddca6ee1af35b65bd9ea42cfcf.jpeg,ab444a519619d7f645c96e083229309aebb3a65e0cb247ad5c425e5bc5c9560c,4d0baf287c8d09837df8c17e0c94cb172c13b4a8933590ccc317f6ced5330f94,1,,0
NeoPolyp::c8c2e5a64a8bd16f2523acfd87d330a5,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c8c2e5a64a8bd16f2523acfd87d330a5.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c8c2e5a64a8bd16f2523acfd87d330a5.jpeg,62b25e4e2d329ae573f7a91a3c72bbf16d80d3f2c74ab82f230e9d1ec1b8a8f6,11d6cca66c44399d01b0e8f7bb37032aa1b77188ba4e1cac169d5616bee801a5,1,,0
NeoPolyp::c8c5f54ffaa27a623511c38948af83d1,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c8c5f54ffaa27a623511c38948af83d1.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c8c5f54ffaa27a623511c38948af83d1.jpeg,984727f6bccdd5dffe7375559641a067326e48798b35c535bda81507ab57e901,bcc829399f438883f2b542185abab7c9a6c1d9d881550d2de41b8acf3d8edb36,1,,0
NeoPolyp::c8d3d96fb2b87fbbcfdfb3ea1dd1faa8,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c8d3d96fb2b87fbbcfdfb3ea1dd1faa8.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c8d3d96fb2b87fbbcfdfb3ea1dd1faa8.jpeg,de52fec49e93ac9f058be476b14c28ec35bd82f75f1464a415c4cc142d2c06c7,7b5bbcc1b7f5fad9efba46c6bb2212c5422393841356fa1ad3fa2598e6bdcf43,1,,0
NeoPolyp::c94ea04c603f909df7cd066b37f538ab,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c94ea04c603f909df7cd066b37f538ab.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c94ea04c603f909df7cd066b37f538ab.jpeg,892391b7d1aae9d1926c81877fa5b7d01d9332994220e2fdd891f6ec03bc4b18,fe9affd53ab6caf273d2a7b0fef35919b0c873649bb0c7bb669cfec6b8e44a6a,1,,0
NeoPolyp::c98376290081835cf877e004e8bfb905,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c98376290081835cf877e004e8bfb905.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c98376290081835cf877e004e8bfb905.jpeg,d4d8c5fcbbd8095e96434c6b3b75d0c688fd65751bf47bcfb28731fccc85c385,59c5f5a79df9e24909b33636a92f306ad3b5118a0896429f6baf5cdb274ca939,1,,0
NeoPolyp::c9d33f3a7b24423d5c7edd718176ef30,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c9d33f3a7b24423d5c7edd718176ef30.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c9d33f3a7b24423d5c7edd718176ef30.jpeg,4d734e6bc1d0266a223f83a763cdd0428e21b8c21e8f99190c37255978c3dabf,9f09117ae075aa541e4a5aab3897a129a1e3ca47b3dbf503f24cd81ac0b87b0a,1,,0
NeoPolyp::c9d82404c5709ec7f1fc395e7c47889e,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\c9d82404c5709ec7f1fc395e7c47889e.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\c9d82404c5709ec7f1fc395e7c47889e.jpeg,7d40b2d1b1d7b610aa635027e0f9ad396476209cac02f50971c63a984238f693,03a66f6b81ba1a8323c74f793335f1ad0cb7c486da67d7e29728dc2028271a36,1,,0
NeoPolyp::ca0a994927d8d739c25f1ed7a64d0efc,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\ca0a994927d8d739c25f1ed7a64d0efc.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\ca0a994927d8d739c25f1ed7a64d0efc.jpeg,0f9cd325995fb390e9f96bb61cb9f2bef695e9e58e98f8a5d3cf450b7fe3e1a0,6bf843a1e0b0b1e90ee20703e4a041f7f949260edac6ce3ebf7a5d8ce3dbcb98,1,,0
NeoPolyp::ca73d5379c7c851a508273160e13bac7,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\ca73d5379c7c851a508273160e13bac7.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\ca73d5379c7c851a508273160e13bac7.jpeg,3bf126ef8ab6d17d7e0185fe90a241838b678f3aeacbfe2f616b897f705c5cc0,4d0f5b223e73278619775cdf9eea44ce1b1711708aa09036d2f0766aaf4f7192,1,,0
NeoPolyp::ca745212295dd542315b4c10e2b0e33f,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\ca745212295dd542315b4c10e2b0e33f.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\ca745212295dd542315b4c10e2b0e33f.jpeg,48e6486b89788a418dd2642c356917971377938fe03d68edb1ab6cdd8edaad06,9d33dbbcfa445bc2ca800a215283ed373f5f6953d3fb3ad3db48b960dda09aae,1,,0
NeoPolyp::caf386f6e366943c17f87cf12b41e5e9,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\caf386f6e366943c17f87cf12b41e5e9.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\caf386f6e366943c17f87cf12b41e5e9.jpeg,88e1ce5aca6104fca766a7a96e58ab315f0da3acc6714b481eba1eaed15d4971,f89235db741e8b5f2075425295b1a0f5d10e8f47f1c32db3eb50f8c478bfecc9,1,,0
NeoPolyp::cb4443de3ef69f6db034099130d98309,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\cb4443de3ef69f6db034099130d98309.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\cb4443de3ef69f6db034099130d98309.jpeg,d0d3883e94ac51c2b527ea2aa90d217357b92585cbd52eb3e616466334426a9a,f49d889552a1199a219e2b281dc5df365e2f6b444f7bffba6be8df9cee9cb775,1,,0
NeoPolyp::cb49a3c530b99ec16e8b659fdc988a3e,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\cb49a3c530b99ec16e8b659fdc988a3e.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\cb49a3c530b99ec16e8b659fdc988a3e.jpeg,a84f92b42aec9c6b9467b27e1789525810fe9e89b069090aac018185fa024240,c2015418e19276fc14298a7cb94772cc72f6920d9107d547ab0f54658c0d33fb,1,,0
NeoPolyp::cbc04772d9e593b6be1ac29adbe86f03,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\cbc04772d9e593b6be1ac29adbe86f03.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\cbc04772d9e593b6be1ac29adbe86f03.jpeg,225361ca94c54f666a930cc666716e90f308b6505f2d18bfa2e7a8f96f33b4d1,d91d576e38a68926993938e80e377729c54ca3b500f99d06d591b983db7f2d91,1,,0
NeoPolyp::cbcc6d6bf62f215f0da4ad3a7ab8df9d,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\cbcc6d6bf62f215f0da4ad3a7ab8df9d.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\cbcc6d6bf62f215f0da4ad3a7ab8df9d.jpeg,8282b9ce6f199d803ea77b53b6325c308bdd470cc1f112315ff133ab43a27953,8a11233355edcf98eb2d6d221fd30d6a61aea552601c02302d4fe03375fcce2a,1,,0
NeoPolyp::cc01dd78294679c9cbb2a365b5574868,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\cc01dd78294679c9cbb2a365b5574868.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\cc01dd78294679c9cbb2a365b5574868.jpeg,8ef9068858821784571710bd2961c9ecef6b6214c986c305471520531356bc13,989609f37dce9531d89aa3839f88116a17a48a8c17e578f332d40191439554c3,1,,0
NeoPolyp::cc0f6d32b726342865f6c240449ad43f,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\cc0f6d32b726342865f6c240449ad43f.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\cc0f6d32b726342865f6c240449ad43f.jpeg,1607f3e9509f9da195746f654e1906eb1438603f720763d294df07ae1399ae58,e4dbbf7cc7d246d2508df6f5b8b310b77e638789eacfbe0d0ecf9227ce6a6fa9,1,,0
NeoPolyp::cc564cdc70626ab4ec3d46e602b296cc,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\cc564cdc70626ab4ec3d46e602b296cc.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\cc564cdc70626ab4ec3d46e602b296cc.jpeg,b69f7417272a2de757f5ca508cb51945a5d537aaba40a31ec6b9f56a9f8a4288,b450989724cee05f5207616c8f3e649172e2bd34a67ee84b42ab11b246e0a0a1,1,,0
NeoPolyp::cc89c96ddca6ee1af35b65bd9ea42cfc,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\cc89c96ddca6ee1af35b65bd9ea42cfc.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\cc89c96ddca6ee1af35b65bd9ea42cfc.jpeg,0de7a99941d851c0f86ab9339c1b58769bc8510f9bd6f82799dc9f2b79997864,c7db532f725b8f1fd68a57422327fcdf007c71b8de7ae83b8f37aadce5cb4e97,1,,0
NeoPolyp::ccacf464aa36bf7c09a3bb0e5ca15941,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\ccacf464aa36bf7c09a3bb0e5ca15941.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\ccacf464aa36bf7c09a3bb0e5ca15941.jpeg,d48e03a7a1ca18801a2d2013f2bc2dac300136e5d0b4dd6a14331d261c561cda,d373c2e458cf136d48edb3b5e596a41e53c11974f0003df92414e9408c05aa60,1,,0
NeoPolyp::ccf01a1b73b5f8ef0693db713abd61db,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\ccf01a1b73b5f8ef0693db713abd61db.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\ccf01a1b73b5f8ef0693db713abd61db.jpeg,5bfc17f2ab4064acb4fe281e54cf491b9cd4129d4bfd1bf30f9e6570d1d74ca6,1ddd1a66c19ee1de64194c8893177a9508f1ab997d36bbb071aba44f1b6f7ff0,1,,0
NeoPolyp::cd066b37f538abe9de67869ac66e565c,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\cd066b37f538abe9de67869ac66e565c.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\cd066b37f538abe9de67869ac66e565c.jpeg,e17365f0b8ee7b40f75e93a5561fab89ed2969ab0ce691a25306e48df1326516,2fdac09b8d93c5a0a2f334aa3843a1b8cc48aac3ac68e9f8e0ed30d348bb07bc,1,,0
NeoPolyp::cd59f911f025ba0e3b6d0bf0b5633059,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\cd59f911f025ba0e3b6d0bf0b5633059.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\cd59f911f025ba0e3b6d0bf0b5633059.jpeg,9cb4ed7c82040716d2282a3082e2f85dc4a836f8bda15a8fcf63adfeb16ca5f8,b872bd34bd90c4f42efaa6bf0759be66bb77dabc40afad9731aee171be4c63a5,1,,0
NeoPolyp::cd771e7606cb09d1fc6869d7b4193425,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\cd771e7606cb09d1fc6869d7b4193425.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\cd771e7606cb09d1fc6869d7b4193425.jpeg,7b49399f1a10b03f011aed02de992421703fa7616c6206423e0af495b9ad8c02,359cd064f8b6957e71824296ea2594b1ca8d030d755c151c7cd17687ccf499d6,1,,0
NeoPolyp::cd9dd77aef5ef26a77ecc564cdc70626,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\cd9dd77aef5ef26a77ecc564cdc70626.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\cd9dd77aef5ef26a77ecc564cdc70626.jpeg,e46310cb28048dff5d732be2acc74f514619ba5fc20f0f002ac49eae183bc07f,49c1734b6b35d0cabde921a11b24dd857537fdca78fc7efed91b764a3e70e24f,1,,0
NeoPolyp::cdc265a0b0a1230b118fa8625605da20,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\cdc265a0b0a1230b118fa8625605da20.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\cdc265a0b0a1230b118fa8625605da20.jpeg,5509f92c1baaf959d5fe00ccbbc0b2d092b598df73d03b00866bcc3428ad5aa3,b5ae77e219b79cce9dbba635bde24ac80b7c923af988fce38aa0138304e1251a,1,,0
NeoPolyp::cdda5cc8a788edaeb6aa460a22abd004,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\cdda5cc8a788edaeb6aa460a22abd004.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\cdda5cc8a788edaeb6aa460a22abd004.jpeg,51469100b062d7f2b05377ef47145fbf18cf964d30ef3d1dfb168bcf00e98dce,732f0b42b58e6775fb17ff0d5714bf43ab7dfeed4e9efe58eabf05943477e1de,1,,0
NeoPolyp::ce15c1346e62522325c1b9c4fc9cbe1e,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\ce15c1346e62522325c1b9c4fc9cbe1e.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\ce15c1346e62522325c1b9c4fc9cbe1e.jpeg,7e1e6dc8f58e8091cf1bbe2fdea329db526d5c6ca38a4a17f3f3e75e55718160,5b946d7040f10ac92ac7b29916510fa501a194c7465bd1bf8a18057dde046598,1,,0
NeoPolyp::ce23b1fdd80af3feff05dec1eb3a70b1,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\ce23b1fdd80af3feff05dec1eb3a70b1.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\ce23b1fdd80af3feff05dec1eb3a70b1.jpeg,6a3dbc2d18d4f04603b1a03660ab7e35dc93b2df2dddef6fda15e59e691a490f,6e4a83db3073a26611506b5b952be61a475b9da1eaed84220e59a471748b97ac,1,,0
NeoPolyp::ce2a1405f7d507592b964b7955a1d7a3,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\ce2a1405f7d507592b964b7955a1d7a3.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\ce2a1405f7d507592b964b7955a1d7a3.jpeg,77017729b4339b4c7d2094ce200ce134c48cacd678bb8fc6fab74f2ef7e5f58b,4974fd9b74afbc726ae1a7eaf3bb7a145d165f5b8e3705e84cabe81f301e1635,1,,0
NeoPolyp::ceceffce15c1346e62522325c1b9c4fc,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\ceceffce15c1346e62522325c1b9c4fc.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\ceceffce15c1346e62522325c1b9c4fc.jpeg,7064aea5509b5eacbf16050e7e91612a01a9b89daa17afb822e2e3bed959a8a7,7910e31256fa367a8d9f56cdaf47f18ffd86393365f3e12aff5ef28246abcdee,1,,0
NeoPolyp::ceea11957998906d3694abb47953b0e4,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\ceea11957998906d3694abb47953b0e4.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\ceea11957998906d3694abb47953b0e4.jpeg,2cd030f7c19b6aae5d557d0b402a1b80ff06dc99968b84af3b69d88e41f7efa9,26013b64f662df19f70081769784adfd4399c005615a2a1c5d012c34d9007e19,1,,0
NeoPolyp::cf1225024da63fb9a76b92633408da4b,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\cf1225024da63fb9a76b92633408da4b.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\cf1225024da63fb9a76b92633408da4b.jpeg,d36f03548cb051e6c36c17489c6714366d325e1d410af33574e02260d9bd0c10,c7bbe8dd88563d4dedb0dc4ae00c1ccef5c1a50b189eb639aa80ea0e8c83fb04,1,,0
