sample_id,model_family,model_state_id,training_seed,checkpoint_sha256,source_dice,a1_dice,delta_dice,adaptation_outcome,harm_label,benefit_label,paot_mrz19_harm_probability,paot_mrz19_benefit_probability,paot_raw19_harm_probability,paot_raw19_benefit_probability
NeoPolyp::7d507592b964b7955a1d7a36ccf12250,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.981878453038674,0.9842943559576003,0.002415902918926238,NEUTRAL,0,0,0.24108244180168584,0.06856976855485683,0.20302070470445852,0.0952801225256007
NeoPolyp::7dd17ba487d4878a9bf8a6f4d4987ea3,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9743881616391576,0.9671777399204997,-0.007210421718657933,NEUTRAL,0,0,0.3018472409765096,0.14329107625694518,0.28757563733015623,0.2799451450171074
NeoPolyp::7dd5277dd17ba487d4878a9bf8a6f4d4,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.19032761310452417,0.6982323232323232,0.507904710127799,BENEFIT,0,1,0.8334060755300472,0.9338614103806995,0.8422248906577791,0.9759000037067173
NeoPolyp::7e4314fe384eb2ba3adfda6c1899fdc9,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.8571084627422656,0.817717206132879,-0.03939125660938658,HARM,1,0,0.5970631658066266,0.6036640613137993,0.5868776548589233,0.7282507831524118
NeoPolyp::7e6080779715c88d81a4106de1bdb8f4,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.8751142804900347,0.8666320705760249,-0.00848220991400983,NEUTRAL,0,0,0.7105099479651725,0.5193528180957976,0.7290933948490467,0.7094851034090489
NeoPolyp::7e6afd56ea7bc4ba26c86b345408cc37,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9853892066650087,0.9871127633209418,0.001723556655933045,NEUTRAL,0,0,0.21091243792974912,0.16291332927993826,0.1662807821873738,0.2280511237493033
NeoPolyp::7f23de79be0dba1f3cf29dff2864e2d8,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.966960034627038,0.9735119047619047,0.0065518701348668,NEUTRAL,0,0,0.40763526294920216,0.318279511369172,0.39074557485950223,0.37293475409677584
NeoPolyp::7f538abe9de67869ac66e565c5d4340a,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9737186587453429,0.9736496718828874,-6.898686245548902e-05,NEUTRAL,0,0,0.33309590745465956,0.16123953015340722,0.30443023652019385,0.29475956202596537
NeoPolyp::7f720eff82f514f401ea0bd55b1393e2,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.022184161161406084,0.021790838640374434,-0.0003933225210316499,NEUTRAL,0,0,0.9393430342411616,0.9794748860549994,0.9555368215046474,0.9764550742787361
NeoPolyp::7f8a4df1ec859759b7c8743c61a01e80,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.977716541692059,0.9793841892179842,0.0016676475259251866,NEUTRAL,0,0,0.2717956786070786,0.23271957516183286,0.23098109850450765,0.2842747087590287
NeoPolyp::7f9b9d49e2f4ee17979870116d06046f,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.0,0.0,0.0,NEUTRAL,0,0,0.7596975561052643,0.76297266743917,0.8313218281760396,0.9013488642933163
NeoPolyp::7fdcfa030228a69b99df08854bf95127,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9807038859943574,0.9839263803680982,0.0032224943737407807,NEUTRAL,0,0,0.2550558142371077,0.11231383860361739,0.22147199885423904,0.16990101036875066
NeoPolyp::7ffa651b4774229fe1bce59ddf92e769,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9407294832826748,0.9423297847897679,0.001600301507093116,NEUTRAL,0,0,0.2773321088097996,0.12104734269422951,0.25581786009727886,0.16608627052517333
NeoPolyp::800c683ca4074c2f49c6f0fca6a4248a,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.19860908943878378,0.19971195391262603,0.0011028644738422522,NEUTRAL,0,0,0.6054552213471167,0.7559509292825971,0.6721185102992119,0.8224658497136408
NeoPolyp::802cf912d7aa982e29fb841ad9698b3c,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9484887186036611,0.7448739495798319,-0.20361476902382925,HARM,1,0,0.43412567017699727,0.39200138785651883,0.46238895569194804,0.6305165154873862
NeoPolyp::80703003d2cbbcfa4baf386626995935,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9623655913978495,0.912480252764613,-0.04988533863323652,HARM,1,0,0.45706081930598763,0.4658319167117423,0.4462210805444843,0.6666577359794651
NeoPolyp::80779715c88d81a4106de1bdb8f4c31c,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.968529826209488,0.6455057846336398,-0.3230240415758482,HARM,1,0,0.4844618446973894,0.4933265374932751,0.4627410382914183,0.6759818482918383
NeoPolyp::80cab5509b367b7048eb17aeed141edb,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9622122981793199,0.9617167381974249,-0.0004955599818949885,NEUTRAL,0,0,0.36621690343705515,0.2747882200918028,0.3439253529214232,0.42935450652624724
NeoPolyp::81e095fdc7f720eff82f514f401ea0bd,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.836996336996337,0.6219802653963933,-0.21501607159994374,HARM,1,0,0.6654989659118362,0.7525009970580642,0.71629787393164,0.8679179847008831
NeoPolyp::81fe4727080cae6daedd989517cb8041,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.8665367754505602,0.5668335609164011,-0.29970321453415905,HARM,1,0,0.7680751170169803,0.8010212939848272,0.823784464953005,0.9247908345005931
NeoPolyp::8232510939c091a7915c942b2f94722a,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.8927364282265297,0.8992951357387117,0.006558707512182016,NEUTRAL,0,0,0.3448650282642784,0.1736922764641803,0.3246964786163004,0.23657372529168066
NeoPolyp::833aa6b8232510939c091a7915c942b2,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9738219895287958,0.9217299018307243,-0.0520920876980715,HARM,1,0,0.5145084915446185,0.47421983065577694,0.5387796803835454,0.6910036455702868
NeoPolyp::835c525af63a987f428c953248704ccd,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.8646986469864698,0.8841375325050563,0.019438885518586524,NEUTRAL,0,0,0.49004462703013857,0.5696477934495289,0.47012334889021046,0.718592045672504
NeoPolyp::835cf877e004e8bfb905b78a91391adc,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.8017662888981542,0.8376611694152923,0.035894880517138184,BENEFIT,0,1,0.9039735694098964,0.7369946018172776,0.8900240253431078,0.722270949171902
NeoPolyp::8379499640676289b3e732adb4c5d158,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9082954147707385,0.8839014512318596,-0.024393963538878904,HARM,1,0,0.47317350437866595,0.43621793299006756,0.4511908014172641,0.6080296018108126
NeoPolyp::837f2a0f1536ad3f6a5664c1711b62f1,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9685385656292287,0.9661867011810387,-0.002351864448190022,NEUTRAL,0,0,0.495074626884844,0.34488024989243565,0.4879715724192774,0.5558035128433596
NeoPolyp::839a76eaf622c3b3e57249fe9959a807,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9606690503605843,0.970779619398404,0.010110569037819706,NEUTRAL,0,0,0.31939428578384604,0.13981516483878068,0.291030243234738,0.19930222996891758
NeoPolyp::83d1d25aa396694c7a8607b26231002e,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.8383911952739338,0.8398622126091484,0.0014710173352145972,NEUTRAL,0,0,0.4981478721705584,0.41434349515390206,0.48265297482937664,0.49993041609963174
NeoPolyp::83ecd59f911f025ba0e3b6d0bf0b5633,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.21760096443640747,0.1421889616463985,-0.07541200279000898,HARM,1,0,0.8889400685191297,0.9342039325799486,0.9276825078307602,0.9291705051465067
NeoPolyp::841d318d1f625619d9ae2a9833aa6b82,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9377448846321289,0.9359109056524479,-0.0018339789796809614,NEUTRAL,0,0,0.4460253008528018,0.5050675046233601,0.4183951355295284,0.608876127218957
NeoPolyp::8489f25621ee6b2905cb608d298528ce,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.8596995845317993,0.9083596667624246,0.048660082230625346,BENEFIT,0,1,0.5692802019410298,0.5668166009506751,0.5836512270453551,0.7795969586549953
NeoPolyp::8490fd7df8e26031fbb5e52c41545ba5,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9318043186531658,0.9394011976047905,0.0075968789516246416,NEUTRAL,0,0,0.41975381362657016,0.298700374791901,0.3853315679015814,0.4754126549364081
NeoPolyp::84b5dec33fd6aab9f0df70e20bccce75,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9832590999846413,0.9745620715917745,-0.00869702839286679,NEUTRAL,0,0,0.38145815981977793,0.32411730037627506,0.34811643705180373,0.4333600087777804
NeoPolyp::84eb2ba3adfda6c1899fdc9837629008,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9733645380586203,0.9775953859804791,0.0042308479218587935,NEUTRAL,0,0,0.32146769775422196,0.21254757877332559,0.29039060939714184,0.2996744609140216
NeoPolyp::852ba517fa9498f7b9d151055ea9b16b,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9421703251899931,0.9507525745973066,0.008582249407313447,NEUTRAL,0,0,0.46806369160941097,0.6587201544837445,0.5117494808863533,0.6879800013734154
NeoPolyp::865f6c240449ad43fe2cd066b9fdbc3b,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9549441487367869,0.9460997155262764,-0.008844433210510538,NEUTRAL,0,0,0.4731947467159954,0.2640239006353261,0.4515421319702595,0.419146509304725
NeoPolyp::866269959350e7998934d417cb2eb1ef,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.4420988220896436,0.39463472245655473,-0.04746409963308884,HARM,1,0,0.7427779371546714,0.8737650736424055,0.8044588385923198,0.9179317528490559
NeoPolyp::8683543f0dc6b7268821d173263d7be7,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9722690650178003,0.9664429530201343,-0.005826111997666028,NEUTRAL,0,0,0.3054459066793539,0.14646993140943168,0.2723986077438516,0.2534208818233204
NeoPolyp::86a73f97dd5277dd17ba487d4878a9bf,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.8601519337016574,0.9161227154046997,0.05597078170304226,BENEFIT,0,1,0.5020363709756481,0.40636718213323575,0.49256675197819577,0.6525617556758803
NeoPolyp::86f6e366943c17f87cf12b41e5e9e504,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.5346534653465347,0.8028107158541942,0.2681572505076595,BENEFIT,0,1,0.8763845674108857,0.9193293718121943,0.9059487918309137,0.9711953927057233
NeoPolyp::871ca68e0d4bcbe0f5192e72f65ddfd1,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.95785784886333,0.9571081737253844,-0.0007496751379456601,NEUTRAL,0,0,0.48269885090599746,0.29498823403549435,0.45938612977071785,0.43480535733559944
NeoPolyp::874c68c030b9afea6923881bf04350ff,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.18377561620549626,0.17242601453127768,-0.011349601674218585,NEUTRAL,0,0,0.8694456785046849,0.8314438646136048,0.9192973269552547,0.904133030908304
NeoPolyp::877e004e8bfb905b78a91391adc0bb22,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9901354459493994,0.9788501337640705,-0.01128531218532891,NEUTRAL,0,0,0.4112895211961598,0.05636854460681576,0.4015488552455711,0.07835512616818985
NeoPolyp::87cf12b41e5e9e5040781d54ffd6a8ee,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.8363363363363363,0.742199601681788,-0.0941367346545483,HARM,1,0,0.5607367004795003,0.6073920956448932,0.5576784606282805,0.7509536205125369
NeoPolyp::87d4878a9bf8a6f4d4987ea3b4bae567,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.6915486915486916,0.5901047309498014,-0.10144396059889016,HARM,1,0,0.5795089998763733,0.609833195839048,0.5772552049189548,0.8049682469803986
NeoPolyp::87ffdc8d09d1185e04f4999a2e79fbc2,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.3650705784666482,0.7048176736758052,0.33974709520915697,BENEFIT,0,1,0.6924992169898532,0.7527710230842994,0.735097135606643,0.877064681347686
NeoPolyp::8841d318d1f625619d9ae2a9833aa6b8,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9608457321848082,0.9100719424460432,-0.05077378973876501,HARM,1,0,0.6038360696977098,0.6453515530315376,0.6155821636919189,0.7688301455805358
NeoPolyp::8846f67b5df7cdf3f33c3ca4d5060a63,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.8063356848129908,0.8277463904582548,0.02141070564526404,BENEFIT,0,1,0.46858348817347123,0.3326025243133325,0.4558280272976861,0.47173931463495894
NeoPolyp::886d1697f8af9b550c1bce23b1fdd80a,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.2013669821240799,0.20174505213875293,0.0003780700146730209,NEUTRAL,0,0,0.7318469580008476,0.7521499694273871,0.7482834044553427,0.8785049361012542
NeoPolyp::88aa03c2820362736055807907941a84,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9147579693034239,0.9255931812946325,0.010835211991208626,NEUTRAL,0,0,0.5180707990562035,0.5269439500928117,0.4951151630590693,0.7051312011509158
NeoPolyp::893a23c466c16952b6692e6be5e8f14e,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9235797073912217,0.9322856482551422,0.008705940863920403,NEUTRAL,0,0,0.5102544108706811,0.8370597979376697,0.5512457232958788,0.8550319877896078
NeoPolyp::89805234e222e19769fa2d37d32780fd,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.15795985153849224,0.2713374922876534,0.11337764074916118,BENEFIT,0,1,0.7094892599013157,0.8925182951337496,0.7822481242263339,0.9209561383297769
NeoPolyp::89df283ecd59f911f025ba0e3b6d0bf0,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9724296381390006,0.970276211411641,-0.002153426727359631,NEUTRAL,0,0,0.3190248005052895,0.18188992479678223,0.2933624903261569,0.2623535659038057
NeoPolyp::8a1eecd70ebce6347c491b37c8c2e5a6,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9873498289442278,0.9815297087223046,-0.005820120221923242,NEUTRAL,0,0,0.18712476133886527,0.0892458297541081,0.14734052944427883,0.14344048834087847
NeoPolyp::8a2710d568df17586ad8f3297c819c90,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.6852261942423283,0.6696026218762802,-0.015623572366048166,NEUTRAL,0,0,0.5346483326190454,0.4559614961480643,0.5292693924873682,0.6066294227433823
NeoPolyp::8a9bf8a6f4d4987ea3b4bae5672a2301,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9604119729642743,0.930809804529941,-0.029602168434333276,HARM,1,0,0.44284197103521833,0.4464910947022825,0.44190730204288886,0.6550975518093021
NeoPolyp::8aef566999467c2a48847ae8395e56a6,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.970646568821896,0.967034427754885,-0.003612141067011021,NEUTRAL,0,0,0.3022441512681036,0.11698240724836159,0.2748649236020723,0.19149692864760737
NeoPolyp::8b2be8379499640676289b3e732adb4c,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9827382574725175,0.9845732542218165,0.0018349967492989894,NEUTRAL,0,0,0.23938283075349406,0.05312440908060607,0.20419478957805418,0.07516924860619
NeoPolyp::8c41743c6c08a1d1ad8f2c5f72724e00,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9290015404005041,0.9447156616967938,0.015714121296289685,NEUTRAL,0,0,0.47637063078299235,0.3778502093835927,0.46290846718345197,0.6044250331140045
NeoPolyp::8c5f54ffaa27a623511c38948af83d1d,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.0,0.0030959752321981426,0.0030959752321981426,NEUTRAL,0,0,0.7519711438934362,0.8381111829693828,0.8515027227603921,0.8783197288655764
NeoPolyp::8c9431f046f281796061a924f2cc01dd,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9796678303184174,0.9792830886258844,-0.00038474169253299717,NEUTRAL,0,0,0.1937643057146104,0.10799792708522561,0.15529203834806646,0.11030682660196385
NeoPolyp::8ca0adabead1ae730831caf386f6e366,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.6652078774617067,0.06516336861481822,-0.6000445088468885,HARM,1,0,0.9915701060008062,0.978642530072545,0.9963761095762099,0.9813780435572427
NeoPolyp::8ca745212295dd542315b4c10e2b0e33,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.7868696479543292,0.9186564144071226,0.1317867664527934,BENEFIT,0,1,0.5867725992362633,0.5993341538231197,0.6173195404344832,0.8601607679938009
NeoPolyp::8cb49a3c530b99ec16e8b659fdc988a3,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9827641580130607,0.98048,-0.0022841580130606998,NEUTRAL,0,0,0.2411746789422377,0.05087385153618319,0.20140907417437406,0.08719049244405648
NeoPolyp::8d3b6c0ed754f28ca745212295dd5423,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9805244487723447,0.9850808993486027,0.0045564505762579754,NEUTRAL,0,0,0.2700639229197191,0.22814894565765076,0.24020889298242148,0.2686213199216296
NeoPolyp::8d3d96fb2b87fbbcfdfb3ea1dd1faa86,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.1916847209326318,0.26274606704554815,0.07106134611291634,BENEFIT,0,1,0.7698933015997272,0.8269678692848467,0.8280888693118514,0.8746026343540599
NeoPolyp::8da4bcab47c3fb256f174ae992b915a5,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.3159851301115242,0.17785797138806547,-0.1381271587234587,HARM,1,0,0.8874101415141501,0.9912080196454629,0.9536407680248424,0.9965729691798296
NeoPolyp::8df9da738683543f0dc6b7268821d173,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9380363452801616,0.9373732251521298,-0.0006631201280317134,NEUTRAL,0,0,0.3473128416816347,0.1264018736400758,0.3168164929448384,0.22466926579275326
NeoPolyp::8e5ad89d2844837f2a0f1536ad3f6a56,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.8651960784313726,0.8669527896995708,0.0017567112681982078,NEUTRAL,0,0,0.531579202791416,0.5814559691680673,0.5063345717320918,0.71751081875654
NeoPolyp::8ee924dbd70f618d52893a23c466c169,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9266324650097126,0.9290505802281741,0.0024181152184614696,NEUTRAL,0,0,0.4975455258995072,0.35047314417031916,0.4984259659508663,0.4302617089670418
NeoPolyp::8f02000f9b6c911c4aa179344271fa54,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9435769310847387,0.9259699129057799,-0.017607018178958822,NEUTRAL,0,0,0.5024098967814415,0.608380833510371,0.47325034142492367,0.6806246299708182
NeoPolyp::8f2c5f72724e00d827b8bcf15050fb9a,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9268181299235072,0.9361414573713256,0.009323327447818386,NEUTRAL,0,0,0.41970794336541983,0.23389521327854368,0.39705459735567084,0.4174896479975335
NeoPolyp::90be28799235026b3550534bca540e24,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9022922269176591,0.8566941499803691,-0.04559807693729001,HARM,1,0,0.750856150922898,0.8095872477513889,0.784486837933265,0.9164371701151408
NeoPolyp::910ea2abe3c84417fda8019410b1fcf0,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9698955197449973,0.9679351656095843,-0.001960354135413067,NEUTRAL,0,0,0.2840241686020474,0.18406240045349898,0.24993055528313343,0.21937277917293366
NeoPolyp::911f025ba0e3b6d0bf0b563305998980,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9593406593406594,0.9282128514056225,-0.03112780793503689,HARM,1,0,0.532709912883606,0.5617164561104124,0.5402768947966761,0.7541321611193086
NeoPolyp::912c4fd31aaeec7b426bacd147ad6496,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.7596324359181041,0.7780687397708674,0.01843630385276329,NEUTRAL,0,0,0.5540184658729576,0.45813287239068584,0.5440761592955806,0.6868439523085876
NeoPolyp::91adc0bb223c4eaf3372eae567c94ea0,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9162821357943309,0.8766808209483369,-0.03960131484599405,HARM,1,0,0.7493052974288021,0.8748098267437512,0.7975561475288409,0.896810991614698
NeoPolyp::922af6b2da43f71d4dc3ddad260bfcb4,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9862872894620038,0.9881125781139877,0.0018252886519838363,NEUTRAL,0,0,0.28461597716526077,0.25257886444605765,0.2448049009413182,0.21871533162709936
NeoPolyp::925eb8e72a8438aa0ef759a3a33a0565,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9644295302013423,0.8026930989339817,-0.1617364312673606,HARM,1,0,0.41513566472658375,0.38523731928262156,0.3805610479664668,0.5254061147269349
NeoPolyp::926a6f23c5d6d5f35f66adf95b204727,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9713512653191151,0.9737199456825625,0.002368680363447395,NEUTRAL,0,0,0.31220928105744583,0.1281115795227131,0.28138733106807623,0.22154221077041755
NeoPolyp::927d8d739c25f1ed7a64d0efccacf464,SegFormer-B0,SegFormer-B0::20260822,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,0.9318872017353579,0.8775510204081632,-0.054336181327194644,HARM,1,0,0.6629213685794989,0.6887909913811867,0.6677561891635128,0.8066532780234735
